Entry,6169,OLDRS,RANK,RS,RAWQP,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,5977,,,,,,,,,,,,,,,2019,2014,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Le Cimate,Umbria,3,23-27,Sagrantino 100%,Spezzatino di capriolo ai mirtilli,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15,8,24,botte piccola,small oak,"Abito rosso rubino dalla fitta trama  e bordi granato. L'impronta olfattiva  si esprime con forza: sentori di mora  in confettura e visciola sotto spirito lasciano il passo a chiodi di garofano, seguiti da liquirizia su una soffusa balsamicità, cioccolato e caffè. Il gusto pieno e succoso è sorretto da un corpo voluminoso ma ben bilanciato, grazie a un'evidente trama tannica che fa  da cuscinetto alla potenza calorica Decisamente persistente. Matura per 24 mesi in barrique e botti di differenti capacità. ",,Italy,,,
2,5977,,,,,,,,,,,,,,,2020,2015,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Le Cimate,Umbria,3,25-29,Sagrantino 100%,Quaglia ripiena e salsa di uva fragola,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15,9,24,botte piccola/botte grande,small oak/big oak,"Rosso rubino quasi impenetrabile. Olfatto coinvolgente, con percezioni di confettura di visciole, pot-pourri di fiori essiccati e petali di rosa macerata in alcol; emergono poi radice di liquirizia, cannella, eucalipto e cioccolato alla menta. L'assaggio è generoso: spessore tannico e alcol si contrappongono ottimamente, lasciando spazio alla rinfrescante vena acida; convinta persistenza a conferma di un finale ricco di suggestioni fruttate. Matura per 24 mesi tra barrique, tonneau e botti da 10 e 25 ettolitri ",,Italy,,,
1,0005977-1,1.35,38,8,0.28,10,,,,,,,,,3,,,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Le Cimate,Umbria,3★,25-29,Sagrantino 100%,Stufato di cinghiale con alloro e ginepro – Spiedini di cinghiale e pecorino – Spezzatino di capriolo ai mirtilli – Quaglia ripiena e salsa di uva fragola,86,3★,86,nd,nd,,,Rosso fermo,Red Wine,15,9k,24,botte piccola/botte grande,small oak/big oak,,,Italy,,,
2,6049,,,,,,,,,,,,,,,2022,2015,,Montefalco Sagrantino Donna Giulia,DOCG,Montefalco Sagrantino,Le Cimate,Umbria,5,47-51,Sagrantino 100%,Maiale in crosta con verza,91,5,91,nd,nd,,,Rosso fermo,Red Wine,15,9,48,botte,oak,"Screziature granato ci raccontano senza indugi di frutti rossi e confettura di more, dei rintocchi di liquirizia e caffè, dei refoli di grafite e humus. L'ingresso è pregevole: la grintosa tessitura tannica supporta la generosa forza calorica regalando un'inin- terrotta persistenza di visciole.",,Italy,,,
1,0006049-1,2.98,19,17,0.34,12,,,,,,,,,5,,,,Montefalco Sagrantino Donna Giulia,DOCG,Montefalco Sagrantino,Le Cimate,Umbria,5★,47-51,Sagrantino 100%,Maiale in crosta con verza,91,5★,91,nd,nd,,,Rosso fermo,Red Wine,15,9k,48,botte,oak,,,Italy,,,
2,6011,,,,,,,,,,,,,,,2018,2012,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Lungarotti,Umbria,2,24-28,Sagrantino 100%,nd,84,2,84,nd,nd,,,Rosso fermo,Red Wine,14.5,16,12,botte piccola,small oak,,,Italy,,,
2,6011,,,,,,,,,,,,,,,2019,2014,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Lungarotti,Umbria,3,24-28,Sagrantino 100%,Fagianella in salmì,85,3,85,nd,nd,,,Rosso fermo,Red Wine,15,15,12,botte piccola,small oak,"Rubino sfumato sul bordo con riflessi granato. Un fine bouquet di visciole e more, ginepro e cioccolato si arricchisce di polvere di caffè e accenni floreali; più delicati i richiami di tabacco da pipa e chiodi di garofano. Sorso ben articolato fra alcol e freschezza, con quest'ultima a tracciare la strada; la componente calorica offre un ottimo appoggio a un tannino maturo. Godibile la persistenza, dai toni fruttati. Riposa per un anno in barrique e altri 2 in bottiglia ",,Italy,,,
2,6011,,,,,,,,,,,,,,,2020,2015,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Lungarotti,Umbria,3,24-28,Sagrantino 100%,Cinghiale alla cacciatora,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15,15,12,botte piccola,small oak,"Rosso rubino vivace, impenetrabile  e di grande concentrazione. Svela immediatamente toni di marasca  sotto spirito, bilanciati da sensazioni balsamiche; poi evidenti nuance di ciclamino e alloro. Al palato conferma la propria direzione, mostrando un tannino fitto, ancora in parziale distensione,  e freschezza adeguata a mitigare la presidiante alcolicità, che dona equilibrio e struttura; la persistenza si allunga in un finale balsamico. Matura per un anno in barrique e affina per 2 in bottiglia. ",,Italy,,,
2,6011,,,,,,,,,,,,,,,2022,2018,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Lungarotti,Umbria,3,24-28,Sagrantino 100%,nd,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15,15,12,botte piccola,small oak,,,Italy,,,
2,6011,,,,,,,,,,,,,,,2023,2019,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Lungarotti,Umbria,3,26-30,Sagrantino 100%,Medaglioni di cervo,88,3,88,nd,nd,,,Rosso fermo,Red Wine,15.5,20,12,botte piccola,small oak,,,Italy,,,
1,0006011-1,1.47,36,8,0.29,10,,,,,,,,,2.8,,,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Lungarotti,Umbria,2★-3★,26-30,Sagrantino 100%,Fagianella in salmì – Cinghiale alla cacciatora – Medaglioni di cervo,85.8,2★-3★,85.8,nd,nd,,,Rosso fermo,Red Wine,15.5,20k,12,botte piccola,small oak,,,Italy,,,
2,6038,,,,,,,,,,,,,,,2020,2015,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Mevante,Umbria,3,22-26,Sagrantino 100%,Capretto alla cacciatora,86,3,86,nd,nd,,,Rosso fermo,Red Wine,14.5,8,24,botte grande,big oak,"Rubino profondo con riflessi granato. Suadenti richiami di frutti rossi in confettura e marasca sotto spirito si fondono a rosmarino e lavanda; anice stellato, tabacco e grafite donano carattere e austerità. D'impatto l’ingresso in bocca, caldo e tannico, ma molto invitante. Lievemente asciugante nel finale, senza incidere sull'ottima persistenza ricca di aromi fruttati e speziati. Riposa per 24 mesi in botti da 30 ettolitri ",,Italy,,,
2,6038,,,,,,,,,,,,,,,2021,2016,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Mevante,Umbria,3,22-26,Sagrantino 100%,Cinghiale alla cacciatora,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15,8,24,botte grande,big oak,"Rosso rubino di grande concentrazione, con orlo porpora. Impronta olfattiva scura, di mora e mirtillo in confettura, violetta essiccata, sbuffi di chiodi di garofano su un sottofondo balsamico La bocca è dominata da un tannino portentoso, che si smusserà col tempo. Riposa per 24 mesi in botti grandi di rovere e affina in bottiglia per 12 mesi. ",,Italy,,,
2,6038,,,,,,,,,,,,,,,2022,2017,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Mevante,Umbria,3,22-26,Sagrantino 100%,Polpette di carne in umido,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15,8,24,botte grande,big oak,"Ordito rubino di grande concentrazione. Regala sensazioni pro- fonde di mora e mirtillo in confettura, violetta appassita, chiodi di garofano e tratti balsamici. Gusto dal lungo orizzonte evolutivo, tannino potente, avvolto da un abbraccio calorico che lo ammor- bidisce nella lunga persistenza.",,Italy,,,
2,6038,,,,,,,,,,,,,,,2023,2018,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Mevante,Umbria,3,22-26,Sagrantino 100%,Gulash,86,3,86,nd,nd,,,Rosso fermo,Red Wine,16,7,24,botte grande,big oak,,,Italy,,,
1,0006038-1,1.35,38,8,0.32,11,,,,,,,,,3,,,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Mevante,Umbria,3★,22-26,Sagrantino 100%,Capretto alla cacciatora – Cinghiale alla cacciatora – Polpette di carne in umido – Gulash,86,3★,86,nd,nd,,,Rosso fermo,Red Wine,16,7k,24,botte grande,big oak,,,Italy,,,
2,5985,,,,,,,,,,,,,,,2017,2012,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Montioni,Umbria,3,33-37,Sagrantino 100%,Spezzatino di cinghiale,86,3,86,nd,nd,,,Rosso fermo,Red Wine,14.5,6,26,botte piccola,small oak,"Fitta trama rubino con riflessi porpora. Ventaglio olfattivo di grande personalità, sviluppa sfaccettate identità fruttate  di sciroppo di visciole, ciliegie sotto spirito, gelatina di more e prugne disidratate che sostengono raffinate spezie orientali. Bacche di vaniglia, paprica e cardamomo abbracciano sensazioni balsamiche e di erbe officinali capitolando su note scure di grafite, cioccolato fondente, cuoio e tabacco. In bocca regala struttura e dinamicità. Caustico e vellutato, seppur dominato dall'esuberante tannino che ne determina la ruvidezza, chiude goloso su aromi di cioccolatino alla ciliegia. Matura per 26 mesi in barrique. ",,Italy,,,
2,5985,,,,,,,,,,,,,,,2018,2013,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Montioni,Umbria,3,23-27,Sagrantino 100%,Lepre in salmì,88,3,88,nd,nd,,,Rosso fermo,Red Wine,14.5,7,24,botte piccola,small oak,"Il colore rubino molto concentrato oppone resistenza al passaggio della luce, osservandone il bordo si nota  il passaggio alla tonalità granato L’inerzia nel movimento conferma la notevole ricchezza estrattiva. Al naso è affascinante quanto potente, con netti richiami a ciliegia sotto spirito, prugna disidratata, mora di gelso e mirto, noce moscata e paprica. In chiusura profumi freschi e balsamici In bocca entra deciso, accompagnato da freschezza discreta e buona avvolgenza, sensazione bruscamente interrotta dall'esuberante tannino col suo muscolare potere astringente. Chiude caldo e asciutto accompagnato da aromi fruttati e speziati. Sosta per 24 mesi in barrique ",,Italy,,,
2,5985,,,,,,,,,,,,,,,2019,2014,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Montioni,Umbria,3,33-37,Sagrantino 100%,Cosciotto di montone allo spiedo,86,3,86,nd,nd,,,Rosso fermo,Red Wine,14.5,9,26,botte piccola,small oak,"Manto rubino concentrato che scalda la tonalità sull'orlo. Ventaglio olfattivo ricchissimo di sfaccettature: alterna ciliegie sotto spirito, confettura di more, prugne disidratate, pot-pourri, china, pepe, ginepro e liquirizia, per poi declinare su cioccolato fondente, caramello, fondi di caffè e nocino. Il sorso è vellutato; il tannino, seppur vigoroso, risulta ben cesellato e integrato, l'alcol è protagonista e moltiplica il frutto e le spezie fino al lunghissimo epilogo. Riposa per 26 mesi in barrique, quindi un anno in bottiglia ",,Italy,,,
2,5985,,,,,,,,,,,,,,,2020,2015,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Montioni,Umbria,3,28-32,Sagrantino 100%,Filetto con riduzione al Sagrantino,87,3,87,nd,nd,,,Rosso fermo,Red Wine,15,8,26,botte piccola,small oak,"Rubino scuro dai riflessi granato. Intenso l'incipit, che sfoggia charme di ciliegia, mirtillo nero, tabacco black cavendish  e funghi, poi rimandi di cannella e noce moscata. Potente e deciso in bocca,  ha piglio giovanile: il tannino troneggia affiancato da una convinta freschezza e la portanza alcolica fatica a trattenere tanta energia; la gustosa persistenza lascia un'eco fruttata e permette di apprezzare la fine tessitura tannica Matura in barrique per 26 mesi ",,Italy,,,
2,5985,,,,,,,,,,,,,,,2021,2016,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Montioni,Umbria,4,20-24,Sagrantino 100%,Beccacce al tartufo,89,4,89,nd,nd,,,Rosso fermo,Red Wine,14.5,11,24,botte piccola,small oak,"Profondo rubino con orlo granato. L’intenso ventaglio olfattivo è scandito da aromi di mirtillo, visciola sotto spirito, cannella e liquirizia; nel finale sfuma  su polvere di caffè e muschio bianco. L'attacco al palato è deciso, marcato da una frazione tannica di raffinata fattura; con la morbidezza si affaccia una verve acida che diluisce il sorso e conferma una lunga persistenza. Chiusura dal tono fruttato. Matura per 24 mesi in barrique. ",,Italy,,,
2,5985,,,,,,,,,,,,,,,2022,2017,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Montioni,Umbria,4,28-32,Sagrantino 100%,Spezzatino di agnello al tartufo,90,4,90,nd,nd,,,Rosso fermo,Red Wine,15,9,24,botte piccola,small oak,"Rosso cremisi di magnifica trama. Deciso e complesso l'olfatto, con l'amarena sotto spirito che fa spazio a spezie dolci, tostatu- re e sensazioni di eucalipto e resina. Sorso avvolgente, caldo e vellutatamente tannico. Notevole la chiusura dal timbro fruttato e balsamico. ",,Italy,,,
2,5985,,,,,,,,,,,,,,,2023,2018,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Montioni,Umbria,3,28-32,Sagrantino 100%,Tordi in salmì,88,3,88,nd,nd,,,Rosso fermo,Red Wine,15.5,9,24,botte piccola,small oak,"Veste rubino di buona concentrazione, Inebria con coplosi aromi di more, visciole, polpa di mandarlno, resina d'abete, fiori secchi e menta piperita. Entia deciso In bocca e sorprende per piacevolezza, determinata da un tannino cesellato, una briosa freschezza e un epilogo Lungo e balsamico. ",,Italy,,,
1,0005985-1,3.36,16,19,0.63,22,,,,,,,,,3.3,,,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Montioni,Umbria,3★-4★,28-32,Sagrantino 100%,Lepre in salmì – Cosciotto di montone allo spiedo – Filetto con riduzione al Sagrantino – Beccacce al tartufo – Spezzatino di agnello al tartufo – Tordi in salmì,87.7,3★-4★,87.7,nd,nd,,,Rosso fermo,Red Wine,15.5,9k,24,botte piccola,small oak,,,Italy,,,
2,6039,,,,,,,,,,,,,,,2020,2015,,Montefalco Sagrantino Ma Gia,DOCG,Montefalco Sagrantino,Montioni,Umbria,4,78-82,Sagrantino 100%,Fagiano in trifola di porcini,89,4,89,nd,nd,,,Rosso fermo,Red Wine,15,2,30,botte piccola,small oak,"Abito granato dal profondo cuore rubino. Inebria i sensi tra note di visciola e bacca di mirto, per virare repentino verso pepe nero e chiodi di garofano; ammalia  poi con toni di liquirizia, rosmarino e lavanda essiccata. In bocca è fiero ma confortevole nell'abbraccio morbido, ravvivato da convinta freschezza; tenace il tannino, mai irruente, che si raccorderà ottimamente solo nel tempo; persistenza appagante che si esaurisce sull'aroma delle ciliegie. Fermenta in barrique nuove e vi matura per 30 mesi. ",,Italy,,,
2,6039,,,,,,,,,,,,,,,2021,2016,,Montefalco Sagrantino Ma Gia,DOCG,Montefalco Sagrantino,Montioni,Umbria,3,78-82,Sagrantino 100%,Braciole di agnello alla brace,87,3,87,nd,nd,,,Rosso fermo,Red Wine,15,2,30,botte piccola,small oak,"Cuore rubino bordato da riflessi lievemente granato. Aromi di arancia sanguinella si intervallano a confettura di more, prugna disidratata, sottobosco e pepe nero. Al gusto è pieno, caldo e avvolgente; l’abbondante tannino non fa perdere l'idea di morbidezza. Lunga persistenza articolata su sensazioni di fungo e tartufo. Fermenta in barrique con una macerazione di 50 giorni, poi riposa ancora in barrique per 30 mesi ",,Italy,,,
2,6039,,,,,,,,,,,,,,,2023,2018,,Montefalco Sagrantino Ma Gia,DOCG,Montefalco Sagrantino,Montioni,Umbria,3,48-52,Sagrantino 100%,Guancia di vitello in umido,87,3,87,nd,nd,,,Rosso fermo,Red Wine,15,1,30,botte piccola,small oak,,,Italy,,,
1,0006039-1,1.68,33,9,0.19,7,,,,,,,,,3.3,,,,Montefalco Sagrantino Ma Gia,DOCG,Montefalco Sagrantino,Montioni,Umbria,3★-4★,48-52,Sagrantino 100%,Guancia di vitello in umido – Braciole di agnello alla brace – Fagiano in trifola di porcini,87.7,3★-4★,87.7,nd,nd,,,Rosso fermo,Red Wine,15,1k,30,botte piccola,small oak,,,Italy,,,
2,5984,,,,,,,,,,,,,,,2017,2012,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Moretti Omero,Umbria,3,23-27,Sagrantino 100%,Stinco di maiale al forno,86,3,86,nd,nd,,,Rosso fermo,Red Wine,14.5,8,12,botte media,medium oak,"Rubino intenso con riflessi che tendono al granato. Le impressioni olfattive intrecciano intense note di marasca, frutti di bosco e spezie dolci; seguono sentori di incenso, humus, grafite e un delicato ricordo di viola appassita. Bocca robusta e calda, tannini compatti e dosata acidità delineano un equilibrio in divenire. Il finale caldo e dalla prolungata persistenza ripropone aromi tutta frutta e spezie. In tonneau per 12 mesi.  ",,Italy,,,
2,5984,,,,,,,,,,,,,,,2018,2013,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Moretti Omero,Umbria,3,23-27,Sagrantino 100%,Agnello al ginepro,86,3,86,nd,nd,,,Rosso fermo,Red Wine,14.5,8,12,botte media,medium oak,"Rubino denso con riflessi tendenti al granato. Esordio pieno e coerentemente tipico: dominanza fruttata con confettura di mora, visciola e ribes  che aprono la scena a rosa canina, origano, cioccolato, chiodi di garofano  e sottobosco. Al gusto risponde con volume ed energia, marcato da un tannino in via di assestamento che assorbe calore alcolico e carica fruttata. Piacevole persistenza dai richiami speziati. Riposa in tonneau di rovere francese per 12 mesi. ",,Italy,,,
2,5984,,,,,,,,,,,,,,,2019,2014,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Moretti Omero,Umbria,3,23-27,Sagrantino 100%,Stufato di cinghiale,86,3,86,nd,nd,,,Rosso fermo,Red Wine,14.5,10,12,botte media,medium oak,"Rubino smagliante con riflessi granato Si muove lento e sinuoso nel calice.  Al naso impressiona per ricchezza ed eleganza: richiami di frutti di bosco  e amarena si alternano a sensazioni floreali di rosa canina e viola, a seguire chiodi di garofano e cioccolato, grafite e smalto. Opulento in bocca,; l'elegante trama tannica e la componente morbida giocano in perfetto equilibrio, senza mai prevaricare. Lunga persistenza su nitidi richiami di visciola. Matura per 12 mesi in tonneau. ",,Italy,,,
2,5984,,,,,,,,,,,,,,,2020,2015,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Moretti Omero,Umbria,3,28-32,Sagrantino 100%,Agnello arrosto con patate,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15,5,12,botte media,medium oak,"Rubino intenso con riflessi granato, di invitante vivezza e accennata trasparenza. Profilo olfattivo gentile, con sentori di prugna e mora in confettura, sottobosco e spezie dolci che comprendono chiodi di garofano e cannella; non mancano toni di cioccolato e cuoio. Buon equilibrio e componente calorica che si appoggia su un tannino ancora da assestare;  in bocca si percepisce volume e persistenza. Riposa in tonneau di rovere per 12 mesi. ",,Italy,,,
2,5984,,,,,,,,,,,,,,,2021,2016,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Moretti Omero,Umbria,3,28-32,Sagrantino 100%,Porchetta al forno,86,3,86,nd,nd,,,Rosso fermo,Red Wine,14.5,10,12,botte media,medium oak,"Rubino quasi impenetrabile con riflessi granato. Sprigiona tonalità riconoscibili di lamponi, more e prugne; si anima di spezie, pepe nero, cioccolato e radice di liquirizia. Il tutto è arricchito da un soffio balsamico. Al gusto mostra una giusta proporzione tra la dote glicerica e il tannino ancora vivo, ma ben integrato. Impronta calorica non invasiva con richiami fruttati nel finale. Matura per 2 amni in acciaio e per 12 mesi in tonneau ",,Italy,,,
2,5984,,,,,,,,,,,,,,,2022,2017,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Moretti Omero,Umbria,3,28-32,Sagrantino 100%,Ribs a bassa temperatura,86,3,86,nd,nd,,,Rosso fermo,Red Wine,14.5,10,12,botte media,medium oak,"Rosso rubino intenso e impenetrabile. Il bouquet è comples- so, con rosa canina, humus, visciola, caffè, cioccolato e chiodi di garofano. Sorso compatto e generoso, il tannino educato e la convinta freschezza fanno pensare a una sicura longevità. Per- sistenze dal timbro balsamico.",,Italy,,,
1,0005984-1,2.03,28,11,0.38,13,,,,,,,,,3,,,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Moretti Omero,Umbria,3★,28-32,Sagrantino 100%,Stinco di maiale al forno – Agnello al ginepro – Stufato di cinghiale – Agnello arrosto con patate – Porchetta al forno – Ribs a bassa temperatura,86,3★,86,nd,nd,,,Rosso fermo,Red Wine,14.5,10k,12,botte media,medium oak,,,Italy,,,
2,6022,,,,,,,,,,,,,,,2018,2012,,Montefalco Sagrantino Vignalunga,DOCG,Montefalco Sagrantino,Moretti Omero,Umbria,3,43-47,Sagrantino 100%,Guanciola brasata alle spezie,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15,1,24,botte media,medium oak,"Personalità rigorosa ed elegante fin dall'aspetto, bellissimo rubino dalla soffusa trasparenza. Delicato il quadro aromatico: dopo un esordio di ciliegia, ribes nero e more selvatiche, sciorina spezie orientali, polvere di caffè e liquirizia; con la sosta nel calice si affacciano ricordi di tabacco e macchia mediterranea. Anche in bocca misura e proporzione dettano il passo e invitano immediatamente al riassaggio. Tannino di rango e opportuna freschezza conferiscono dinamismo. La lunga persistenza ripropone freschezza fruttata, presagio di sicura longevità. Riposa per 24 mesi in tonneau di differenti provenienze e affina in bottiglia per 6 mesi ",,Italy,,,
