Entry,0006564,OLDRS,RANK,RS,RAWQP,QP,RANK2,RS2,RAWQP,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,0002995,,,,,,,,,,,,,,,2021,2012,Millesimato,Franciacorta Brut Blanc De Blancs Millesimato Esus,DOCG,Franciacorta,Le Marchesine,Lombardia,3,30-34,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,13,15,6+72,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002995,,,,,,,,,,,,,,,2022,2013,Millesimato,Franciacorta Brut Blanc De Blancs Millesimato Esus,DOCG,Franciacorta,Le Marchesine,Lombardia,3,35-39,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,13,9,6+72,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002995,,,,,,,,,,,,,,,2023,2014,Millesimato,Franciacorta Brut Blanc De Blancs Millesimato Esus,DOCG,Franciacorta,Le Marchesine,Lombardia,3,43-47,Chardonnay 100%,Granseola al vapore,88,3,88,nd,nd,,,Bianco spumante,Sparkling White,13,8,6+72,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
1,0002995-1,1.69,125,9,0.21,8,,,,,137,9,0.21,8,3.0,,,Millesimato,Franciacorta Brut Blanc De Blancs Millesimato Esus,DOCG,Franciacorta,Le Marchesine,Lombardia,3★,43-47,Chardonnay 100%,Carpaccio di branzino marinato alle erbe – Granseola al vapore,86.4,3★,86.4,nd,nd,,,Bianco spumante,Sparkling White,13,8k,6+72,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0003095,,,,,,,,,,,,,,,2018,2009,Millesimato,Franciacorta Brut Millesimato Secolo Novo,DOCG,Franciacorta,Le Marchesine,Lombardia,5,40-44,Chardonnay 100%,Crostoni di baccalà mantecato alla veneziana,91,5,91,nd,nd,,,Bianco spumante,Sparkling White,13,12,48,sur lie,steel+sur lie,"Paglierino smagliante con perlage fine e inesauribile. Corredo olfattivo che denota grande complessità e accenni di evoluzione, disposto su sentori di gelsomino, pesca gialla sciroppata, albicocca, cedro candito, salvia e lievi note vegetali di erba appena tagliata. Bocca vivace, con ingresso incentrato su decisa mineralità e freschezza, stemperate dalla cremosità e dall'intensa struttura che dona un ottimo equilibrio complessivo. Lungo il finale, con ricordi di frutta secca tostata. Solo acciaio, cui seguono 4 anni sui lieviti. ",,Italy,Vintage,Traditional/Classic method,Brut
2,0003095,,,,,,,,,,,,,,,2019,2010,Millesimato,Franciacorta Brut Millesimato Secolo Novo,DOCG,Franciacorta,Le Marchesine,Lombardia,4,40-44,Chardonnay 100%,Risotto ai gamberi con crema di ortiche,90,4,90,nd,nd,,,Bianco spumante,Sparkling White,13,12,48,sur lie,steel+sur lie,"Giallo tenue con bollicine finissime. Al  naso si riconoscono vividi sentori fruttati di limone e cedro; i fiori bianchi, di gelsomino e biancospino, completano il bouquet che chiude, fragrante, con note gessose. In bocca è ricco ma non invadente, l'effervescenza è cremosa. Fresco e garbatamente sapido, è dotato di una lunga persistenza. Riposa sui lieviti per 48 mesi e affina in bottiglia, dopo la sboccatura, per almeno 4 mesi ",,Italy,Vintage,Traditional/Classic method,Brut
2,0003095,,,,,,,,,,,,,,,2020,2011,Millesimato,Franciacorta Brut Millesimato Secolo Novo,DOCG,Franciacorta,Le Marchesine,Lombardia,3,40-44,Chardonnay 100%,Spaghetti di riso con verdure,88,3,88,nd,nd,,,Bianco spumante,Sparkling White,13,12,48,sur lie,steel+sur lie,"Giallo paglierino con interminabili catenelledi sottili bollicine. Profilo olfattivo variegato,con sottofondo speziato di pepe bianco sulquale emergono profumi floreali e fruttati, tracui scorza di cedro, bergamotto, pesca e peraWilliams, e cenni iodati. Di struttura decisa ecoerente; al palato risulta intenso e goloso,fresco e gradevolmente sapido. Permane 48mesi sui lieviti in bottiglia.",,Italy,Vintage,Traditional/Classic method,Brut
2,0003095,,,,,,,,,,,,,,,2021,2012,Millesimato,Franciacorta Brut Millesimato Secolo Novo,DOCG,Franciacorta,Le Marchesine,Lombardia,4,40-44,Chardonnay 100%,Anguilla su crema di sedano e asparagi,89,4,89,nd,nd,,,Bianco spumante,Sparkling White,13,9,54,sur lie,steel+sur lie,"Brillante giallo dorato, con catenelle sottilissimee incessanti. Poliedrico e intrigante il ventaglioodoroso, che si apre su fragranze di tiglio eginestra, erba tagliata, arancia e chinotto; manmano riaffiorano ricordi di ananas e frutto dellapassione, alloro e rosmarino, quindi pastafrolla,cannella e un tocco di zenzero. Perfetta lacorrispondenza gusto-olfattiva, con gli agrumie le nuance di pasticceria ben sostenuti da unascia sapida decisa, che rende il sorso lungoe generoso. Sosta per 54 mesi sui lieviti inbottiglia.",,Italy,Vintage,Traditional/Classic method,Brut
2,0003095,,,,,,,,,,,,,,,2023,2014,Millesimato,Franciacorta Brut Millesimato Secolo Novo,DOCG,Franciacorta,Le Marchesine,Lombardia,3,48-52,Chardonnay 100%,Spaghetti con vongole veraci,88,3,88,nd,nd,,,Bianco spumante,Sparkling White,9,9,54,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
1,0003095-1,5.66,32,32,0.63,24,,,,,36,32,0.63,24,3.8,,,Millesimato,Franciacorta Brut Millesimato Secolo Novo,DOCG,Franciacorta,Le Marchesine,Lombardia,3★-5★,48-52,Chardonnay 100%,Crostoni di baccalà mantecato alla veneziana – Risotto ai gamberi con crema di ortiche – Spaghetti di riso con verdure – Anguilla su crema di sedano e asparagi – Spaghetti con vongole veraci,89.2,3★-5★,89.2,nd,nd,,,Bianco spumante,Sparkling White,9,9k,54,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0002996,,,,,,,,,,,,,,,2017,2012,Saten – Millesimato,Franciacorta Brut Saten Millesimato Brigantia,DOCG,Franciacorta,Le Marchesine,Lombardia,3,25-29,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,13,40,6+36,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002996,,,,,,,,,,,,,,,2018,2013,Saten – Millesimato,Franciacorta Brut Saten Millesimato Brigantia,DOCG,Franciacorta,Le Marchesine,Lombardia,3,25-29,Chardonnay 100%,nd,85,3,85,nd,nd,,,Bianco spumante,Sparkling White,13,55,6+36,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002996,,,,,,,,,,,,,,,2019,2014,Saten – Millesimato,Franciacorta Brut Saten Millesimato Brigantia,DOCG,Franciacorta,Le Marchesine,Lombardia,2,30-34,Chardonnay 100%,nd,84,2,84,nd,nd,,,Bianco spumante,Sparkling White,13,70,6+36,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002996,,,,,,,,,,,,,,,2020,2015,Saten – Millesimato,Franciacorta Brut Saten Millesimato Brigantia,DOCG,Franciacorta,Le Marchesine,Lombardia,2,25-29,Chardonnay 100%,nd,84,2,84,nd,nd,,,Bianco spumante,Sparkling White,13,65,6+36,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002996,,,,,,,,,,,,,,,2021,2016,Saten – Millesimato,Franciacorta Brut Saten Millesimato Brigantia,DOCG,Franciacorta,Le Marchesine,Lombardia,3,25-29,Chardonnay 100%,Couscous di pesce,85,3,85,nd,nd,,,Bianco spumante,Sparkling White,13,65,6+36,acciaio+sur lie,steel+sur lie,"Giallo paglierino lucente con sfumature doratee bollicine persistenti. Il bouquet sprigionasubito percezioni di fiori di campo, frutta gialla,tra cui melone e susina, arancia bionda emandarino; un'intrigante speziatura orientaledi coriandolo e cardamomo e un soffusocenno di fieno incorniciano il tutto. Al palatoè carezzevole e vellutato, caratterizzato dauna tonificante vena fresco-sapida che nonne pregiudica l'equilibrio. Conclude con un'ecobalsamica. Sur lie per 36 mesi",,Italy,Vintage,Traditional/Classic method,Brut
2,0002996,,,,,,,,,,,,,,,2022,2017,Saten – Millesimato,Franciacorta Brut Saten Millesimato Brigantia,DOCG,Franciacorta,Le Marchesine,Lombardia,3,30-34,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,13,53,6+36,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002996,,,,,,,,,,,,,,,2023,2018,Saten – Millesimato,Franciacorta Brut Saten Millesimato Brigantia,DOCG,Franciacorta,Le Marchesine,Lombardia,3,33-37,Chardonnay 100%,Carciofi alla giudia,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,13,65,6+36,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
1,0002996-1,1.59,147,9,0.25,9,,,,,161,9,0.25,9,2.7,,,Saten – Millesimato,Franciacorta Brut Saten Millesimato Brigantia,DOCG,Franciacorta,Le Marchesine,Lombardia,2★-3★,33-37,Chardonnay 100%,Couscous di pesce – Carciofi alla giudia,85.1,2★-3★,85.1,nd,nd,,,Bianco spumante,Sparkling White,13,65k,6+36,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0002997,,,,,,,,,,,,,,,2017,2017,,Franciacorta Extra Brut,DOCG,Franciacorta,Le Marchesine,Lombardia,3,20-24,Chardonnay 70% – Pinot nero 15% – Pinot bianco 15%,nd,85,3,85,nd,nd,,,Bianco spumante,Sparkling White,12.5,40,6+24,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Extra Brut
2,0002997,,,,,,,,,,,,,,,2018,2018,,Franciacorta Extra Brut,DOCG,Franciacorta,Le Marchesine,Lombardia,2,20-24,Chardonnay 70% – Pinot nero 15% – Pinot bianco 15%,nd,84,2,84,nd,nd,,,Bianco spumante,Sparkling White,12.5,50,6+24,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Extra Brut
2,0002997,,,,,,,,,,,,,,,2019,2019,,Franciacorta Extra Brut,DOCG,Franciacorta,Le Marchesine,Lombardia,2,15-19,Chardonnay 70% – Pinot nero 15% – Pinot bianco 15%,nd,82,2,82,nd,nd,,,Bianco spumante,Sparkling White,12.5,50,6+24,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Extra Brut
2,0002997,,,,,,,,,,,,,,,2020,2020,,Franciacorta Extra Brut,DOCG,Franciacorta,Le Marchesine,Lombardia,2,15-19,Chardonnay 70% – Pinot nero 15% – Pinot bianco 15%,nd,84,2,84,nd,nd,,,Bianco spumante,Sparkling White,12.5,50,6+24,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Extra Brut
2,0002997,,,,,,,,,,,,,,,2021,2021,,Franciacorta Extra Brut,DOCG,Franciacorta,Le Marchesine,Lombardia,3,20-24,Chardonnay 75% – Pinot nero 15% – Pinot bianco 10%,nd,85,3,85,nd,nd,,,Bianco spumante,Sparkling White,12.5,55,6+24,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Extra Brut
2,0002997,,,,,,,,,,,,,,,2022,2022,,Franciacorta Extra Brut,DOCG,Franciacorta,Le Marchesine,Lombardia,3,20-24,Chardonnay 70% – Pinot nero 30%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,35,6+24,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Extra Brut
1,0002997-1,1.36,167,8,0.35,13,,,,,181,8,0.35,13,2.5,,,,Franciacorta Extra Brut,DOCG,Franciacorta,Le Marchesine,Lombardia,2★-3★,20-24,Chardonnay 70% – Pinot nero 30%,nd,84.3,2★-3★,84.3,nd,nd,,,Bianco spumante,Sparkling White,12.5,35k-55k,6+24,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Extra Brut
2,0002994,,,,,,,,,,,,,,,2020,2015,Millesimato,Franciacorta Extra Brut Blanc De Noir Nodens,DOCG,Franciacorta,Le Marchesine,Lombardia,3,30-34,Pinot nero 100%,nd,87,3,87,nd,nd,,,Bianco spumante,Sparkling White,13,13,6+48,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Extra Brut
2,0002994,,,,,,,,,,,,,,,2021,2016,Millesimato,Franciacorta Extra Brut Blanc De Noir Nodens,DOCG,Franciacorta,Le Marchesine,Lombardia,3,35-39,Pinot nero 100%,nd,88,3,88,nd,nd,,,Bianco spumante,Sparkling White,13,13,6+48,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Extra Brut
1,0002994-1,0.68,261,4,0.10,4,,,,,293,4,0.10,4,3.0,,,Millesimato,Franciacorta Extra Brut Blanc De Noir Nodens,DOCG,Franciacorta,Le Marchesine,Lombardia,3★,35-39,Pinot nero 100%,nd,87.5,3★,87.5,nd,nd,,,Bianco spumante,Sparkling White,13,13k,6+48,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Extra Brut
2,0003216,,,,,,,,,,,,,,,2022,2009,Riserva – Millesimato,Franciacorta Riserva Brut Nature Secolo Novo Giovanni Biatta,DOCG,Franciacorta,Le Marchesine,Lombardia,5,60-64,Chardonnay 100%,Trancio di ricciola con cipolline glassate,91,5,91,nd,nd,,,Bianco spumante,Sparkling White,13,4,72,sur lie,steel+sur lie,"Dorato brillante, solcato da interminabili catenelle di bollicine finissime. Corredo olfattivo raffinato, dalle chiare sensazioni di bergamotto, frutto della passione e melone verde, per poi evolversi in fiori di gelsomino, miele di zagara, timo, mentuccia; chiude con nuance di noccioline tostate. All'assaggio colpisce per prorompente freschezza e precisa sapidità, accompagnate dalla carezzevole cremosità. Sorso deciso, di struttura, che non perde in eleganza. Lungo finale, giocato tra agrumi e un dolce ricordo di spezie. Matura per 72 mesi sui lieviti ",,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0003216,,,,,,,,,,,,,,,2023,2010,Riserva – Millesimato,Franciacorta Riserva Brut Nature Secolo Novo Giovanni Biatta,DOCG,Franciacorta,Le Marchesine,Lombardia,5,58-62,Chardonnay 100%,Ravioli di germano con foie gras,91,5,91,nd,nd,,,Bianco spumante,Sparkling White,13,3,72,sur lie,steel+sur lie,"Una mousse di pregio impreziosisce IL calice glallo tenue, che annuncla la componente fruttata i ananas, mela annurca e limone candito, contornata a un caleldoscopio aromatico d'Infinite suggestioni. Atomico l'Ingresso, ma ‘i eccellente equilibrio. Un vino di rara fattura.  ",,Italy,Vintage,Traditional/Classic method,Pas Dosé
1,0003216-1,5.96,27,33,0.56,21,,,,,31,33,0.56,21,5.0,,,Riserva – Millesimato,Franciacorta Riserva Brut Nature Secolo Novo Giovanni Biatta,DOCG,Franciacorta,Le Marchesine,Lombardia,5★,58-62,Chardonnay 100%,Trancio di ricciola con cipolline glassate – Ravioli di germano con foie gras,91.0,5★,91.0,nd,nd,,,Bianco spumante,Sparkling White,13,3k,72,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0002992,,,,,,,,,,,,,,,2019,2009,Riserva – Millesimato,Franciacorta Riserva Dosage Zero Secolo Novo,DOCG,Franciacorta,Le Marchesine,Lombardia,3,55-59,Chardonnay 100%,Orata in crosta di sale con fiori di zucca ripieni,88,3,88,nd,nd,,,Bianco spumante,Sparkling White,13,1,6+72,acciaio+sur lie,steel+sur lie,"Giallo paglierino con riflessi dorati; bollicine  fini e persistenti. Il profilo olfattivo evidenzia profumi di fiori di sambuco e di frutta a pasta bianca. Si aggiungono accenni di confettura  di albicocche. Fresco in bocca, ha bollicine cremose e vellutate. Riposa sui lieviti per 66 mesi e affina in bottiglia dopo la sboccatura per altri 9. ",,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002992,,,,,,,,,,,,,,,2021,2011,Riserva – Millesimato,Franciacorta Riserva Dosage Zero Secolo Novo,DOCG,Franciacorta,Le Marchesine,Lombardia,4,50-54,Chardonnay 100%,Tartare di branzino marinato alle erbe fini,89,4,89,nd,nd,,,Bianco spumante,Sparkling White,13,1,6+72,acciaio+sur lie,steel+sur lie,"Giallo paglierino dai brillanti riflessi dorati,con bollicine eleganti e instancabili. L’olfattorichiama sensazioni floreali e agrumate dizagara, pompelmo, limone e mandarino,accanto a salvia e delicati echi balsamici. Alpalato, fresco e sapido, l'effervescenza avvolgeil palato, evidenziando una sfumatura di fruttasecca; lunga la persistenza. Dopo 6 mesi dimaturazione in acciaio, sosta per 72 mesi suilieviti",,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002992,,,,,,,,,,,,,,,2022,2012,Riserva – Millesimato,Franciacorta Riserva Dosage Zero Secolo Novo,DOCG,Franciacorta,Le Marchesine,Lombardia,3,60-64,Chardonnay 100%,Risotto ai gamberi rossi,88,3,88,nd,nd,,,Bianco spumante,Sparkling White,13,1,6+96,acciaio+sur lie,steel+sur lie,"Splendente giallo dorato, fine e prolungata la spuma. La frutta gialla introduce miele d’acacia e fiori freschi di zagara, per la- sciare spazio a nuance di curry. L’assaggio è di corpo, con una cremosa effervescenza e un'invitante sapidità. ",,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002992,,,,,,,,,,,,,,,2023,2013,Riserva – Millesimato,Franciacorta Riserva Dosage Zero Secolo Novo,DOCG,Franciacorta,Le Marchesine,Lombardia,5,58-62,Chardonnay 100%,Risotto al tartufo nero,91,5,91,nd,nd,,,Bianco spumante,Sparkling White,13,2,6+96,acciaio+sur lie,steel+sur lie,"Sfaviliante paglierino dal cremoso pertage, Abbacinante IL naso, spazia dalMoteale di zagara e camomilia alla marmellata d'agrumi, virando nellabalsamicità di eucalipto e canfora fino a tracce lodate e di smalti. Laprogressione fresco-sapida ne determina profondità e potenza senzascalfime la classe.",,Italy,Vintage,Traditional/Classic method,Pas Dosé
1,0002992-1,4.66,39,26,0.43,16,,,,,43,26,0.43,16,3.8,,,Riserva – Millesimato,Franciacorta Riserva Dosage Zero Secolo Novo,DOCG,Franciacorta,Le Marchesine,Lombardia,3★-5★,58-62,Chardonnay 100%,Orata in crosta di sale con fiori di zucca ripieni – Tartare di branzino marinato alle erbe fini – Risotto ai gamberi rossi – Risotto al tartufo nero,89.0,3★-5★,89.0,nd,nd,,,Bianco spumante,Sparkling White,13,2k,6+96,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0003254,,,,,,,,,,,,,,,2018,2018,,Franciacorta Brut Cuvee 7,DOCG,Franciacorta,Lo Sparviere,Lombardia,3,20-24,Chardonnay 100%,Insalata di polpo con patate,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,13,60,48,sur lie,steel+sur lie,"Paglierino molto luminoso. | profumi fruttati  e floreali sono in evidenza: pesca bianca, albicocca, pera williams, cedro, camomilla e margherita; accenni di rosmarino e tè bianco. In bocca la bollicina è cremosa e rende invitante la beva. Buon corpo e persistenza; si distingue per l'equilibrio. Matura anche in barrique e sosta 30 mesi sui lieviti. ",,Italy,Sans Année,Traditional/Classic method,Brut
2,0003254,,,,,,,,,,,,,,,2023,2023,,Franciacorta Brut Cuvee 7,DOCG,Franciacorta,Lo Sparviere,Lombardia,3,21-24,Chardonnay 100%,Ravioli ricotta e spinaci,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,60,48,sur lie,steel+sur lie,"Paglierino molto luminoso. | profumi fruttati  e floreali sono in evidenza: pesca bianca, albicocca, pera williams, cedro, camomilla e margherita; accenni di rosmarino e tè bianco. In bocca la bollicina è cremosa e rende invitante la beva. Buon corpo e persistenza; si distingue per l'equilibrio. Matura anche in barrique e sosta 30 mesi sui lieviti. ",,Italy,Sans Année,Traditional/Classic method,Brut
1,0003254-1,0.68,261,4,0.17,6,,,,,293,4,0.17,6,3.0,,,,Franciacorta Brut Cuvee 7,DOCG,Franciacorta,Lo Sparviere,Lombardia,3★,21-24,Chardonnay 100%,Insalata di polpo con patate – Ravioli ricotta e spinaci,86.0,3★,86.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,60k,48,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0003000,,,,,,,,,,,,,,,2018,2011,Millesimato,Franciacorta Brut Millesimato,DOCG,Franciacorta,Lo Sparviere,Lombardia,3,20-24,Chardonnay 100%,Orata in crosta di patate e crema di sedano,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,13,20,48,sur lie,steel+sur lie,"Paglierino brillante con mousse  fine e persistente. Esordio dai nitidi sentori di panificazione, si adagia poi su note più soffuse di pesca gialla, albicocca matura, cedro, gelsomino ed erbe aromatiche. In bocca si mostra equilibrato e pienamente fuso tra la cremosità delle bollicine e la decisa sapidità, che prelude a toni di mineralità gessosa e a un richiamo finale di nocciola tostata. Sosta per 4 anni sui lieviti. ",,Italy,Vintage,Traditional/Classic method,Brut
2,0003000,,,,,,,,,,,,,,,2019,2012,Millesimato,Franciacorta Brut Millesimato,DOCG,Franciacorta,Lo Sparviere,Lombardia,3,25-29,Chardonnay 100%,Tinca ripiena,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,13,20,48,sur lie,steel+sur lie,"Riflessi dorati su un luminoso paglierino. All'olfatto predomina la frutta tropicale di mango, pompelmo e dattero. Seguono percezioni speziate e di erbe aromatiche, rosmarino e melissa, e sfumati cenni di prodotti da forno. Ottima la sapidità in bocca, con una buona corrispondenza gusto-olfattiva. Vinificazione parziale in legno e sosta sui lieviti | di 48 mesi. ",,Italy,Vintage,Traditional/Classic method,Brut
2,0003000,,,,,,,,,,,,,,,2020,2013,Millesimato,Franciacorta Brut Millesimato,DOCG,Franciacorta,Lo Sparviere,Lombardia,3,30-34,Chardonnay 100%,Involtino di cernia su crema di piselli,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,13,20,48,sur lie,steel+sur lie,"Giallo paglierino con riflessi dorati; bollicine vivaci e ininterrotte. Le sensazioni odorose rivelano un sentiero floreale e agrumato, in cui spicca il bergamotto, su una scia biscottata che evolve verso il miele d'acacia e la frutta candita In bocca è fresco e vivace, di soave fragranza citrina. Lungo epilogo. Riposa per 48 mesi sui lieviti, dopo aver sostato in acciaio e legno piccolo per 8 mesi. ",,Italy,Vintage,Traditional/Classic method,Brut
