Entry,Ref,OLDRS,RS,RAWQP,QP,RS2,RAWQP2,QP2,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,0002007,,,,,,,,,,,,2020,2018,,Valle D'Aosta Pinot Gris,DOC,Valle D'Aosta Pinot Gris,Lo Triolet,Valle D'Aosta,4,15-19,Pinot grigio 100%,Spaghetti gamberi e zucchine,90,4,90,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,14,10k,6,acciaio,steel,"Giallo paglierino dalle lucenti sfumature ramate. Incede con intense sensazioni di  frutta esotica, papaia, pesca bianca, fiori di sambuco, gladioli ed erbe aromatiche, salvia  e timo selvatico, vira poi su sentori di miele  di tarassaco e cedro. Sontuosa struttura gustativa, dal sorso bilanciato fra toni freschi  e sapidi, dinamico nei cambiamenti, indugia a lungo negli echi di erbe officinali. Permane sulle fecce fini in acciaio per 6 mesi. ",,Italia,,,
2,0002007,,,,,,,,,,,,2021,2019,,Valle D'Aosta Pinot Gris,DOC,Valle D'Aosta Pinot Gris,Lo Triolet,Valle D'Aosta,5,15-19,Pinot grigio 100%,Baccalà con purò di sedano rapa,92,5,92,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,14,13k,6,acciaio,steel,"Veste giallo paglierino con vividi riflessi verdolini. Intenso e prolungato incipit olfattivo: colpisce da subito con ricordi di pietra focaia, che evolve rapidamente verso la grafite, rivela poco a poco delicati sentori di limone  e citronella, prima che sopraggiungano cenni di timo ed eucalipto. L'ingresso in bocca è teso, avvolgente e in continuo movimento: un perfetto equilibrio tra acidità e morbidezza, e una lunga scia sapida da cui emergono aromi di giglio e rosmarino. Matura per 6 mesi in acciaio. ",,Italia,,,
2,0002007,,,,,,,,,,,,2022,2020,,Valle D'Aosta Pinot Gris,DOC,Valle D'Aosta Pinot Gris,Lo Triolet,Valle D'Aosta,4,15-19,Pinot grigio 100%,Salmerino alle erbe al forno,90,4,89,5,91,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,14,13k,6,acciaio,steel,Giallo paglierino di magnifica stoffa, al naso propone una sinte- si perfetta di fiori, gelsomino su tutti, uva spina e frutta a pol- pa bianca, soprattutto pera decana. Al sorso tornano bellissime tracce floreali, ben sostenute da una marcata sapidità.,,Italia,,,
1,0002007-1,9.97,100,5.88,100,,0,,100,5.88,100,4.3,,,,Valle D'Aosta Pinot Gris,DOC,Valle D'Aosta Pinot Gris,Lo Triolet,Valle D'Aosta,4★-5★,15-19,Pinot grigio 100%,Sella di capretto in crosta – Risotto alla toma e timo – Risotto ai gamberi di fiume – Spaghetti gamberi e zucchine – Baccalà con purò di sedano rapa – Salmerino alle erbe al forno,90.3,4★-5★,90.2,5★,91.0,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,14,9k-15k,6,acciaio,steel,,,Italy,,,
2,0002154,,,,,,,,,,,,,2016,,Valle D'Aosta Pinot Gris Eleve En Barrique,DOC,Valle D'Aosta Pinot Gris,Lo Triolet,Valle D'Aosta,3,20-24,Pinot grigio 100%,nd,86,3,86,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,14,2k,-,-,-,,,Italia,,,
2,0002154,,,,,,,,,,,,,2018,,Valle D'Aosta Pinot Gris Eleve En Barrique,DOC,Valle D'Aosta Pinot Gris,Lo Triolet,Valle D'Aosta,3,25-29,Pinot grigio 100%,nd,86,3,86,3,86,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,14,2k,-,-,-,,,Italia,,,
2,0002154,,,,,,,,,,,,,2019,,Valle D'Aosta Pinot Gris Eleve En Barrique,DOC,Valle D'Aosta Pinot Gris,Lo Triolet,Valle D'Aosta,3,25-29,Pinot grigio 100%,nd,86,nd,nd,3,86,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,14,2k,-,-,-,,,Italia,,,
1,0002154-1,1.02,10,0.38,6,,0,,10,0.38,6,3.0,,,,Valle D'Aosta Pinot Gris Eleve En Barrique,DOC,Valle D'Aosta Pinot Gris,Lo Triolet,Valle D'Aosta,3★,25-29,Pinot grigio 100%,nd,86.0,3★,86.0,3★,86.0,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,14,2k,-,-,-,,,Italy,,,
2,0002013,,,,,,,,,,,,,2019,,Valle D'Aosta Pinot Gris Tsanté,DOC,Valle D'Aosta Pinot Gris,Noussan,Valle D'Aosta,1,15-19,Pinot grigio 100%,nd,78,1,78,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,14,1k,-,-,-,,,Italia,,,
1,0002013-1,0.00,0,0.00,1,,0,,0,0.00,0,1.0,,,,Valle D'Aosta Pinot Gris Tsanté,DOC,Valle D'Aosta Pinot Gris,Noussan,Valle D'Aosta,1★,15-19,Pinot grigio 100%,nd,nd,1★,nd,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,14,1k,-,-,-,,,Italy,,,
2,0002009,,,,,,,,,,,,,2017,,Valle D'Aosta Pinot Gris,DOC,Valle D'Aosta Pinot Gris,Rosset Terroir,Valle D'Aosta,3,15-19,Pinot grigio 100%,Risotto alla toma di Gressoney,87,3,87,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,14,2k,6,acciaio,steel,Giallo paglierino. L'impatto olfattivo apre con un bouquet di fiori di montagna e frutta fresca a polpa bianca, un intreccio di riconoscimenti vegetali, in sinergia con la frutta, e sullo sfondo erbe mediterranee, timo e maggiorana, unite  a fieno appena tagliato. Al palato, una vivace freschezza corroborante si unisce a una  dose di sapidità che invita a un nuovo sorso. Persistenza dalla gradevole conclusione ammandorlata. Riposa per 6 mesi in acciaio. ,,Italia,,,
2,0002009,,,,,,,,,,,,,2018,,Valle D'Aosta Pinot Gris,DOC,Valle D'Aosta Pinot Gris,Rosset Terroir,Valle D'Aosta,5,20-24,Pinot grigio 100%,Vitello tonnato,91,5,91,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,14,2k,6,acciaio,steel,"Giallo paglierino dalle luminose sfumature dorate. Dall'incipit fruttato di papaia, banana e susina gialla prende vita un quadro invitante, nel quale giglio e timo limone si fondono in  un lungo finale speziato di cannella e vaniglia  Al palato è avvolgente e vivo, la freschezza si interseca alla sapidità ben contrapposta a una struttura possente, lunghi ritorni fruttati. Matura per 6 mesi in vasche di acciaio. ",,Italia,,,
2,0002009,,,,,,,,,,,,,2019,,Valle D'Aosta Pinot Gris,DOC,Valle D'Aosta Pinot Gris,Rosset Terroir,Valle D'Aosta,3,20-24,Pinot grigio 100%,Tagliolini al nero di seppia,88,3,88,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13.5,2k,6,acciaio,steel,Mantello giallo paglierino vivo, con screziature verdoline. Incipit di mela, pera, poi fiori bianchi di campo, gelsomino, biancospino e un lieve accenno di noce, il tutto permeato da un'aura balsamica. Sorprende il palato con decisa freschezza. Sorso equilibrato e scia conclusiva dai decisi accenni citrini. Sosta in acciaio per 6 mesi ,,Italia,,,
1,0002009-1,3.66,37,1.67,28,,0,,37,1.67,28,3.7,,,,Valle D'Aosta Pinot Gris,DOC,Valle D'Aosta Pinot Gris,Rosset Terroir,Valle D'Aosta,3★-5★,20-24,Pinot grigio 100%,Risotto alla toma di Gressoney – Vitello tonnato – Tagliolini al nero di seppia,nd,3★-5★,nd,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13.5,2k,6,acciaio,steel,,,Italy,,,
2,0002008,,,,,,,,,,,,,2014,,Valle D'Aosta Pinot Gris Bizelle,DOC,Valle D'Aosta Pinot Gris,Tanteun E Marietta,Valle D'Aosta,3,20-24,Pinot grigio 100%,Flan di porri con toma di Gressoney,86,3,86,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13.5,2k,12,botte piccola,small oak,Ramato tipico. Profuma di fiori d'arancio e pesca bianca, che si completano con nuance iodate e lievemente salmastre. Assaggio tonico e di calibrato volume, mirabilmente sostenuto da una pronunciata sapidità. Matura in barrique per 12 mesi e affina per altri 6 in bottiglia. ,,Italia,,,
2,0002008,,,,,,,,,,,,,2015,,Valle D'Aosta Pinot Gris Bizelle,DOC,Valle D'Aosta Pinot Gris,Tanteun E Marietta,Valle D'Aosta,4,15-19,Pinot grigio 100%,Petto d'anatra affumicato alle mele,89,4,89,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13.5,1k,12,botte piccola,small oak,Veste di rame e oro con sfumature tipiche del vitigno. Inizialmente timido, chiuso e limitato nelle sensazioni minerali di pirite, quarzo e pietra focaia, sì apre in un secondo tempo su fiori di zagara, pesca gialla, legno di sandalo, fieno e verbena. In bocca è ricco, pieno e goloso con rimandi di arancia, pompelmo e melissa Interessante nel retrolfatto, dove la scia sapida esalta la lunga persistenza. Riposa per 12 mesi in barrique. ,,Italia,,,
2,0002008,,,,,,,,,,,,,2016,,Valle D'Aosta Pinot Gris Bizelle,DOC,Valle D'Aosta Pinot Gris,Tanteun E Marietta,Valle D'Aosta,3,15-19,Pinot grigio 100%,nd,86,3,86,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13.5,2k,12,botte piccola,small oak,,,Italia,,,
2,0002008,,,,,,,,,,,,,2018,,Valle D'Aosta Pinot Gris Bizelle,DOC,Valle D'Aosta Pinot Gris,Tanteun E Marietta,Valle D'Aosta,3,25-29,Pinot grigio 100%,Tacchino alla cacciatora con patate,86,3,86,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13.5,1k,12,botte piccola,small oak,Vivida veste giallo paglierino. Poliedrico profilo olfattivo dalle copiose presenze citrine, cui seguono memorie di zafferano, vaniglia, camomilla, polvere da sparo e pietra focaia. Assaggio avvolgente, ben equilibrato, e persistente epilogo dalla netta im- pronta agrumata.,,Italia,,,
1,0002008-1,2.02,20,0.75,13,,0,,20,0.75,13,3.3,,,,Valle D'Aosta Pinot Gris Bizelle,DOC,Valle D'Aosta Pinot Gris,Tanteun E Marietta,Valle D'Aosta,3★-4★,25-29,Pinot grigio 100%,Flan di porri con toma di Gressoney – Petto d'anatra affumicato alle mele – Tacchino alla cacciatora con patate,nd,3★-4★,nd,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13.5,1k-2k,12,botte piccola,small oak,,,Italy,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0002181,,,,,,,,,,,,,2016,,Gargantua Blanc,,Vino Generico,Cave Gargantua,Valle D'Aosta,3,10-14,Prie Blanc 30% – Traminer aromatico 30% – Altri 40%,nd,86,3,86,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,12.5,2k,-,-,-,,,Italia,,,
1,0002181-1,0.34,nd,nd,nd,,0,,3,0.28,5,3.0,,,,Gargantua Blanc,,Vino Generico,Cave Gargantua,Valle D'Aosta,3★,10-14,Prie Blanc 30% – Traminer aromatico 30% – Altri 40%,nd,nd,3★,nd,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,12.5,2k,-,-,-,,,Italy,,,
2,0002171,,,,,,,,,,,,,2019,,Mon Dada,,Vino Generico,Cave Gargantua,Valle D'Aosta,3,20-24,Sauvignon blanc 100%,nd,86,3,86,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13.5,2k,-,-,-,,,Italia,,,
1,0002171-1,0.34,nd,nd,nd,,0,,3,0.15,3,3.0,,,,Mon Dada,,Vino Generico,Cave Gargantua,Valle D'Aosta,3★,20-24,Sauvignon blanc 100%,nd,nd,3★,nd,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13.5,2k,-,-,-,,,Italy,,,
2,0002174,,,,,,,,,,,,,2019,,Pret A Boire Bianco,,Vino Generico,Cave Monaja,Valle D'Aosta,3,25-29,Muscat blanc a petit grains 40% – Traminer aromatico 40% – Muller Thurgau 20%,nd,86,3,86,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13,1k,-,-,-,,,Italia,,,
1,0002174-1,0.34,nd,nd,nd,,0,,3,0.13,2,3.0,,,,Pret A Boire Bianco,,Vino Generico,Cave Monaja,Valle D'Aosta,3★,25-29,Muscat blanc a petit grains 40% – Traminer aromatico 40% – Muller Thurgau 20%,nd,nd,3★,nd,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13,1k,-,-,-,,,Italy,,,
2,0002169,,,,,,,,,,,,,2017,,Jeux De Cepages L'Atoueyo,,Vino Generico,Didier Gerbelle,Valle D'Aosta,2,15-19,Traminer Aromatico 25% – Pinot bianco 25% – Sauvignon blanc 25% – Viognier 25%,nd,84,2,84,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,14,2k,6,acciaio,steel,,,Italia,,,
2,0002169,,,,,,,,,,,,,2019,,Jeux De Cepages L'Atoueyo,,Vino Generico,Didier Gerbelle,Valle D'Aosta,3,10-14,Traminer Aromatico 25% – Pinot bianco 25% – Sauvignon blanc 25% – Viognier 25%,nd,85,3,85,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13,15k,6,acciaio,steel,,,Italia,,,
2,0002169,,,,,,,,,,,,,2022,,Jeux De Cepages L'Atoueyo,,Vino Generico,Didier Gerbelle,Valle D'Aosta,3,10-14,Traminer Aromatico 25% – Pinot bianco 25% – Sauvignon blanc 25% – Viognier 25%,nd,85,3,85,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13,15k,6,acciaio,steel,,Vino Sans Annee, l'annata indica l'anno in cui è stato oggetto di valutazione,Italia,,,
1,0002169-1,0.79,nd,nd,nd,,0,,8,0.66,11,2.7,,,,Jeux De Cepages L'Atoueyo,,Vino Generico,Didier Gerbelle,Valle D'Aosta,2★-3★,10-14,Traminer Aromatico 25% – Pinot bianco 25% – Sauvignon blanc 25% – Viognier 25%,nd,nd,2★-3★,nd,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13,2k-15k,6,acciaio,steel,,Prodotto come Sans Annee in alcune annate,Italy,,,
2,0002177,,,,,,,,,,,,,2018,,Incipit Bianco,,Vino Generico,Edoardo Braga,Valle D'Aosta,2,10-14,Chardonnay 50% – Pinot grigio 50%,Risotto con fiori di zucca e guanciale,82,2,82,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13.5,1k,6,acciaio,steel,Giallo paglierino dai riflessi dorati. Inizialmente delicati effluvi di frutta secca, noce e pinoli Fanno capolino, in successione, ginestra, mela golden, salvia e fieno. Il sorso è piacevolmente teso, con prevalente sapidità che si allunga sui ricordi di frutta secca e mandorla su tutti. In vasche di acciaio per 6 mesi ,,Italia,,,
1,0002177-1,0.12,nd,nd,nd,,0,,1,0.10,2,2.0,,,,Incipit Bianco,,Vino Generico,Edoardo Braga,Valle D'Aosta,2★,10-14,Chardonnay 50% – Pinot grigio 50%,Risotto con fiori di zucca e guanciale,nd,2★,nd,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13.5,1k,6,acciaio,steel,,,Italy,,,
2,0002180,,,,,,,,,,,,,2018,,XXII Settembre,,Vino Generico,Feudo Di San Maurizio,Valle D'Aosta,2,10-14,Prie Blanc 50% – Riesling 50%,Trota di lago al cartoccio,82,2,82,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,12.5,1k,-,-,-,Paglierino limpido e vivido. Un bouquet di fiori di gelsomino e giglio si sposa al frutto della passione e ad accennati toni di idrocarburo. All'assaggio, la struttura è piacevole e regge facilmente il moderato tenore alcolico. La conclusione citrina, che evoca il limone, è marcatamente gustosa. Solo acciaio. ,,Italia,,,
1,0002180-1,0.12,nd,nd,nd,,0,,1,0.10,2,2.0,,,,XXII Settembre,,Vino Generico,Feudo Di San Maurizio,Valle D'Aosta,2★,10-14,Prie Blanc 50% – Riesling 50%,Trota di lago al cartoccio,nd,2★,nd,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,12.5,1k,-,-,-,,,Italy,,,
2,0002166,,,,,,,,,,,,,2019,,Boton D'Or,,Vino Generico,La Cantina Di Cuneaz,Valle D'Aosta,3,10-14,Muscat blanc a petit grains 100%,Tagliolini al salmone affumicato,86,3,86,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,12.5,1k,8,acciaio,steel,"Giallo paglierino profondo, con intensi e vivaci lampi dorati. Vigoroso approccio olfattivo di fiori gialli, narciso e tarassaco, poi screziature di erbe aromatiche, quali salvia e timo, delicatamente marcate da cenni minerali, In coerenza con la parte odorosa, mostra un palato che regala intensità, beva equilibrata e persistenza. Lungo epilogo dai ricordi di pesca. Sosta in acciaio sui lieviti per 8 mesi ",,Italia,,,
1,0002166-1,0.34,nd,nd,nd,,0,,3,0.28,5,3.0,,,,Boton D'Or,,Vino Generico,La Cantina Di Cuneaz,Valle D'Aosta,3★,10-14,Muscat blanc a petit grains 100%,Risotto con fiori di zucca e guanciale – Trota di lago al cartoccio – Tagliolini al salmone affumicato,nd,3★,nd,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,12.5,1k,8,acciaio,steel,,,Italy,,,
2,0002165,,,,,,,,,,,,,2016,,Al Mister,,Vino Generico,La Plantze,Valle D'Aosta,3,15-19,Sauvignon 50% – Viognier 50%,Zuppa di farro e ortica,86,3,86,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13,1k,7,anfora,amphora,Veste dorata intensa. Si apre all'olfatto con sensazioni balsamiche e aromatiche, vira poi su sentori fruttati di pesca e albicocca e bouquet di fiori gialli. Impatto gustativo gradevolmente fresco, con ritorni di frutta e in chiusura una leggera scia di erba fresca. Fermenta e sosta in anfora per 7 mesi ,,Italia,,,
2,0002165,,,,,,,,,,,,,2017,,Al Mister,,Vino Generico,La Plantze,Valle D'Aosta,3,25-29,Sauvignon 50% – Viognier 50%,Risotto alle erbe di montagna e formaggio,86,3,86,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13,1k,7,anfora,amphora,Giallo paglierino con riflessi dorati, dotato  di bella luminosità. | fiori di giacinto aprono  la successione dei riconoscimenti, tra i  quali emergono il miele millefiori e un soffio balsamico. ll palato è deliziato da una spiccata salinità, ben equilibrata dalla vellutata stoffa. Il sorso è lungo e persistente. Fermenta e matura in anfora per 7 mesi ,,Italia,,,
2,0002165,,,,,,,,,,,,,2018,,Al Mister,,Vino Generico,La Plantze,Valle D'Aosta,3,25-29,Sauvignon 80% – Viognier 20%,Paccheri al pesto di rucola,86,3,86,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13,1k,9,anfora,amphora,Paglierino smagliante. Esordio di frutta a polpa gialla, pesca e ananas su tutti, poi vira su sentori di litchi, ginestra e dente di leone, con finale lievemente iodato. Palato morbido, ben sostenuto da una marcata sapidità che prolunga il piacere gustativo. Fermenta in anfora, dove matura per 9 mesi. ,,Italia,,,
2,0002165,,,,,,,,,,,,,2020,,Al Mister,,Vino Generico,La Plantze,Valle D'Aosta,3,25-29,Sauvignon 80% – Viognier 20%,Paccheri al pesto di rucola,86,3,86,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13,1k,9,anfora,amphora,Paglierino smagliante. Esordio di frutta a polpa gialla, pesca e ananas su tutti, poi vira su sentori di litchi, ginestra e dente di leone, con finale lievemente iodato. Palato morbido, ben sostenuto da una marcata sapidità che prolunga il piacere gustativo. Fermenta in anfora, dove matura per 9 mesi. ,,Italia,,,
1,0002165-1,1.35,nd,nd,nd,,0,,14,0.50,9,3.0,,,,Al Mister,,Vino Generico,La Plantze,Valle D'Aosta,3★,25-29,Sauvignon 80% – Viognier 20%,Zuppa di farro e ortica – Risotto alle erbe di montagna e formaggio – Paccheri al pesto di rucola,nd,3★,nd,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13,1k,7-9 mesi in anfora,anfora,amphora,,,Italy,,,
2,0002168,,,,,,,,,,,,,2017,,Ferox,,Vino Generico,La Plantze,Valle D'Aosta,2,15-19,Sauvignon blanc 100%,nd,84,2,84,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13,1k,6,botte,oak,,,Italia,,,
2,0002168,,,,,,,,,,,,,2018,,Ferox,,Vino Generico,La Plantze,Valle D'Aosta,4,15-19,Sauvignon blanc 100%,Filetto di maiale impanato alle noci con salsa al rosmarino,89,4,89,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13,1k,6,botte,oak,"Giallo paglierino con luminosi riflessi dorati. Opulento ventaglio olfattivo che apre su banana, ananas, per virare poi su pesca gialla, agrumi canditi, toni vegetali di bosso ed erba essiccata, rosa gialla, tiglio e camomilla, chiusura quasi salmastra, con sentori burrosi e di spezie dolci. Il sorso fresco e invitante regala una beva di grande appagamento,  con l'evidente sapidità che si stempera nella chiusura balsamica. Macerazione per 10 giorni in legno, seguono 6 mesi in rovere da 600 litri ",,Italia,,,
2,0002168,,,,,,,,,,,,,2019,,Ferox,,Vino Generico,La Plantze,Valle D'Aosta,3,15-19,Sauvignon blanc 100%,nd,86,3,86,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,14,2k,6,botte,oak,,,Italia,,,
2,0002168,,,,,,,,,,,,,2020,,Ferox,,Vino Generico,La Plantze,Valle D'Aosta,3,15-19,Sauvignon blanc 100%,nd,86,nd,nd,3,86,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,14,2k,6,botte,oak,,,Italia,,,
1,0002168-1,1.79,nd,nd,nd,,0,,18,1.06,18,3.0,,,,Ferox,,Vino Generico,La Plantze,Valle D'Aosta,2★-4★,15-19,Sauvignon blanc 100%,Filetto di maiale impanato alle noci con salsa al rosmarino,86.3,2★-4★,86.3,3★,86.0,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,14,1k-2k,6,botte,oak,,,Italy,,,
2,0002170,,,,,,,,,,,,,2019,,La Copine,,Vino Generico,La Plantze,Valle D'Aosta,2,10-14,Sauvignon blanc 100%,nd,82,2,82,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13.5,3k,9,acciaio,steel,,,Italia,,,
2,0002170,,,,,,,,,,,,,2022,,La Copine,,Vino Generico,La Plantze,Valle D'Aosta,5,10-14,Sauvignon blanc 100%,Ravioli di crotten su crema di zucca e mocetta croccante,91,5,91,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13.5,3k,9,acciaio,steel,Uno scrigno color paglia, vivido e brioso. L'impronta odorosa è fine e riecheggia di melone, nespola, pompelmo e ginestra. Lie- vi riverberi di rosmarino conducono a un percorso gustativo d'i- neccepibile coerenza, con ritorni di carruba e peperone verde. Sorso teso e sapido. ,Vino Sans Annee, l'annata indica l'anno in cui è stato oggetto di valutazione,Italia,,,
1,0002170-1,3.10,nd,nd,nd,,0,,31,2.59,44,3.5,,,,La Copine,,Vino Generico,La Plantze,Valle D'Aosta,2★-5★,10-14,Sauvignon blanc 100%,Ravioli di crotten su crema di zucca e mocetta croccante,nd,2★-5★,nd,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,13.5,3k,9,acciaio,steel,,Prodotto come Sans Annee in alcune annate,Italy,,,
2,0002179,,,,,,,,,,,,,2016,,Tramontana,,Vino Generico,La Plantze,Valle D'Aosta,2,10-14,Pinot grigio 100%,Bleu d'Aoste e noci,82,2,82,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,12.5,1k,8,acciaio,steel,Giallo paglierino con luminosi riflessi dorati | Profilo olfattivo caratterizzato da sentori  vegetali di felce, bosso, muschio, e fruttati  di cedro candito e ananas. Buon equilibrio | gustativo, dove freschezza e sapidità si  contrappongono al residuo zuccherino in  maniera equilibrata. Maturazione divisa tra | acciaio e legno. ,,Italia,,,
2,0002179,,,,,,,,,,,,,2017,,Tramontana,,Vino Generico,La Plantze,Valle D'Aosta,3,15-19,Pinot grigio 100%,Pollo in umido con caprino e noci,86,3,86,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,12.5,1k,8,acciaio,steel,"Giallo paglierino, vivace e luminoso. Intenso preludio di pera, profumi vividi e complessi  si traducono in mela renetta e pesca gialla, proseguendo su note floreali di boccioli di gelsomino, supportate da una generosa mineralità che scivola verso una conclusione di pormpelmo. ll palato, caloroso e avvolgente, si alterna tra la culla della morbidezza e il pungolo della sapidità, con un sorprendente epilogo che ritorna alla pera. Vinificato esclusivamente in acciaio, con sosta sui lieviti per 9 mesi. ",,Italia,,,
2,0002179,,,,,,,,,,,,,2018,,Tramontana,,Vino Generico,La Plantze,Valle D'Aosta,3,15-19,Pinot grigio 100%,Gnocchi di patate con finferli,86,3,86,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,12.5,2k,8,acciaio,steel,"Giallo paglierino dai lucenti riflessi verdolini. Avvolge l’olfatto con sensazioni di frutta esotica, pera williams, pesca gialla e cedro candito, fiori di camomilla, erbe aromatiche e zenzero dipingono la chiusura, con soffi di mineralità iodata. Il sorso fresco e sapido bilancia il residuo zuccherino per una beva appagante. Riposa per 8 mesi in acciaio. ",,Italia,,,
1,0002179-1,0.79,nd,nd,nd,,0,,8,0.47,8,2.7,,,,Tramontana,,Vino Generico,La Plantze,Valle D'Aosta,2★-3★,15-19,Pinot grigio 100%,Bleu d'Aoste e noci – Pollo in umido con caprino e noci – Gnocchi di patate con finferli,nd,2★-3★,nd,nd,nd,,Valle D'Aosta White Wines,Bianco Fermo,White Wine,12.5,1k,7-9 mesi in anfora,acciaio,steel,,,Italy,,,
