Entry,Ref,OLDRS,RS,RAWQP,QP,RS2,RAWQP2,QP2,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,0000620,,,,,,,,,,,,2020,2018,,Frascati Superiore Abelos,DOCG,Frascati Superiore,De Sanctis,Lazio,5,10-14,Malvasia puntinata 80% – Bombino bianco 20%,Tonno con pesto di pistacchi e capperi,92,,92,,na,Lazio Malvasia,Bianco fermo,White Wine,13,15,6,acciaio,steel,"Ricco già nel colore, paglierino intenso di buona consistenza. Stuzzica il naso con profumi avvolgenti e intriganti, con presenze di elicriso, fiori di sambuco e gelsomino, camomilla e miele, a cui seguono toni fruttati di melone e agrumi, con cenni di timo, salvia e una tenue traccia di pietra focaia. Suadente e morbido al palato, si distingue per l'equilibrio, la piacevole freschezza e una sapidità vibrante; decisa persistenza minerale.",,Italy,,,
2,0000620,,,,,,,,,,,,2021,2019,,Frascati Superiore Abelos,DOCG,Frascati Superiore,De Sanctis,Lazio,5,10-14,Malvasia puntinata 80% – Bombino bianco 20%,"Spaghetti cozze, vongole e pomodorini",92,,92,,na,Lazio Malvasia,Bianco fermo,White Wine,13,10,6,acciaio,steel,"Paglierino intenso e scintillante. Il corredo olfattivo è un concentrato di profumi: inizia con melone, pesca gialla, papaia, gelsomino  e camomilla; seguono fresche sfumature  di mandarino cinese, timo, salvia e miele millefiori. Sul fondo un deciso timbro minerale. Succoso e saporito il palato, sostenuto da una vibrante freschezza e sapidità che creano un perfetto e appagante equilibrio con il tenore alcolico. Interminabile e armonioso il finale, che non lascia indifferenti, con echi olfattivi e guizzi minerali. ",,Italy,,,
2,0000620,,,,,,,,,,,,2022,2020,,Frascati Superiore Abelos,DOCG,Frascati Superiore,De Sanctis,Lazio,5,15-19,Malvasia puntinata 80% – Bombino bianco 20%,Tonno in crosta,93,,93,,na,Lazio Malvasia,Bianco fermo,White Wine,14,16,6,acciaio,steel,"Oro lucente. Mimosa, mango e nespola stuzzicano l'olfatto. Con grazia emerge il tocco minerale accompagnato da mandorla verde, rosa gialla e lontani cenni di salvia e timo. Sorso saporito, morbido e in perfetto equilibrio con la briosa vena fresco-sapida. Invita al riassaggio, interminabile la chiusura.",,Italy,,,
1,000620-1,9.96,97,5.70,100,97,5.70,100,,0,,4.0,,2020,,Frascati Superiore Abelos,DOCG,Frascati Superiore,De Sanctis,Lazio,3★-5★,15-19,Malvasia puntinata 80% – Bombino bianco 20%,"Timballo pasticciato di carciofi – Coccio di polpo patate e capperi – Zuppa di pesce alla marsigliese – Tonno con pesto di pistacchi e capperi – Spaghetti cozze, vongole e pomodorini – Tonno in crosta",89.5,0★,89.5,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,14,10k-16k,6,acciaio,steel,,,Italy,,,
2,0000621,,,,,,,,,,,,,2015,Riserva,Frascati Superiore Riserva Amacos,DOCG,Frascati Superiore,De Sanctis,Lazio,3,10-14,Malvasia puntinata 80% – Bombino bianco 20%,Faraona ripiena al forno,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,4,12,acciaio/botte piccola,steel/small oak,"Oro intenso e brillante. | profumi floreali si intrecciano a zafferano e a ricordi speziati di vaniglia. Equilibrato in bocca, di solida struttura, che esprime frutta matura e miele. L'assaggio  è avvolgente, sostenuto da una giusta dose  di freschezza.",,Italy,,,
2,0000621,,,,,,,,,,,,,2016,Riserva,Frascati Superiore Riserva Amacos,DOCG,Frascati Superiore,De Sanctis,Lazio,3,10-14,Malvasia puntinata 80% – Bombino bianco 20%,Pollo con peperoni in agrodolce,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,4,12,acciaio/botte piccola,steel/small oak,"Colore dell'oro antico. L'olfatto è intenso, con richiami di miele e vaniglia, frutta matura  e candita, resina di pino e un sottofondo  di salamoia. Morbido e sapido, è un vino equilibrato e di grande persistenza. Finale ammandorlato. ",,Italy,,,
2,0000621,,,,,,,,,,,,,2018,Riserva,Frascati Superiore Riserva Amacos,DOCG,Frascati Superiore,De Sanctis,Lazio,3,20-24,Malvasia puntinata 80% – Bombino bianco 20%,Cartoccio di coregone allo zenzero,87,,87,,na,Lazio Malvasia,Bianco fermo,White Wine,13,3,12,acciaio/botte piccola,steel/small oak,"Giallo paglierino con riflessi dorati. Ventaglio olfattivo invitante con sentori erbacei, ginestra, pompelmo, pesca bianca, cardamomo e una punta di selce; chiude con miele d'arancio e tratti lievernente vanigliati. In bocca emerge una inebriante scia aromatica di menta e salvia, finale lievemente ammandorlato.",,Italy,,,
1,000621-1,1.02,10,0.45,8,10,0.45,8,,0,,3.0,,2018,Riserva,Frascati Superiore Riserva Amacos,DOCG,Frascati Superiore,De Sanctis,Lazio,3★,20-24,Malvasia puntinata 80% – Bombino bianco 20%,Cartoccio di coregone allo zenzero – Pollo con peperoni in agrodolce – Faraona ripiena al forno,86.3,0★,86.3,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,13,3k-4k,12,acciaio/botte piccola,steel/small oak,,,Italy,,,
2,0000622,,,,,,,,,,,,,2015,Riserva,Frascati Superiore Riserva Luna Mater,DOCG,Frascati Superiore,Fontana Candida,Lazio,4,15-19,Malvasia bianca di Candia 50% – Malvasia puntinata 30% – Bombino bianco 10% – Greco 10%,Capesante allo zafferano,90,,90,,na,Lazio Malvasia,Bianco fermo,White Wine,14.5,6,12,acciaio/botte,steel/oak,"Dalla prima annata prodotta sono passati dieci anni per questo vino destinato da  subito a riqualificare il Frascati e i suoi vitigni e per questo basato sulla selezione dei migliori grappoli da vigneti di cinquant'anni. Giallo paglierino con vivi riflessi dorati. La composizione olfattiva esprime raffinata mineralità, con sensazioni di frutta tropicale ed erbe aromatiche a formare il contorno.  La bocca è ricca, piena e appagante in quest'annata di particolare freschezza. Gli agrumi e la componente minerale tornano nel durevole finale gustativo.",,Italy,,,
2,0000622,,,,,,,,,,,,,2016,Riserva,Frascati Superiore Riserva Luna Mater,DOCG,Frascati Superiore,Fontana Candida,Lazio,4,15-19,Malvasia bianca di Candia 50% – Malvasia puntinata 30% – Bombino bianco 10% – Greco 10%,Salmone croccante su crema di cannellini,90,,90,,na,Lazio Malvasia,Bianco fermo,White Wine,14.5,6,12,acciaio/botte,steel/oak,"Brilla di giallo paglierino con riflessi dorati. L’annata più calda si fa sentire già al profumo di fiori d'arancio, frutta a polpa gialla, erbe aromatiche, timo su tutte; chiude su accenti di uva sultanina e di mela ricchi e appaganti Il sorso mostra una sapidità preponderante e una freschezza allungata. Notevole la spinta calda in bocca. La selezione dei grappoli, l’età matura dei vigneti e il metodo di vinificazione lo rendono un gioiello prezioso.",,Italy,,,
2,0000622,,,,,,,,,,,,,2017,Riserva,Frascati Superiore Riserva Luna Mater,DOCG,Frascati Superiore,Fontana Candida,Lazio,4,15-19,Malvasia bianca di Candia 50% – Malvasia puntinata 30% – Bombino bianco 10% – Greco 10%,Riso patate e cozze,90,,90,,na,Lazio Malvasia,Bianco fermo,White Wine,14.5,15,12,acciaio/botte,steel/oak,"Giallo paglierino pieno, di aspetto consistente. | profumi arrivano intensi e ricordano la  frutta gialla, gli agrumi, i fiori di giacinto, sensazioni di macchia mediterranea e una mineralità pietrosa. Nonostante l'annata calda, all'assaggio il vino è vibrante, sapido, dotato  di una freschezza apprezzabile. Morbido ed equilibrato, chiude con un finale di mandorla.",,Italy,,,
2,0000622,,,,,,,,,,,,,2019,Riserva,Frascati Superiore Riserva Luna Mater,DOCG,Frascati Superiore,Fontana Candida,Lazio,5,15-19,Malvasia bianca di Candia 50% – Malvasia puntinata 30% – Bombino bianco 10% – Greco 10%,Gnocchi al pesto di pistacchi,91,,91,,na,Lazio Malvasia,Bianco fermo,White Wine,14.5,10,12,acciaio/botte,steel/oak,"Giallo paglierino splendente. L'olfatto esordisce con ricordi di frutta a polpa gialla, pesca, albicocca, papaia, mela cotta, che si intrecciano a piacevoli sensazioni di fiori di camomilla, ginestra, arancia, mentuccia e origano; effluvi balsamici e di pietra focaia concludono mirabilmente l'ampio bagaglio odoroso. Sorso caldo e carezzevole, equilibrato da sapidità  e pregevole freschezza. Interminabile la scia gustativa, che sfuma su toni fruttati e agrumati.",,Italy,,,
2,0000622,,,,,,,,,,,,,2020,Riserva,Frascati Superiore Riserva Luna Mater,DOCG,Frascati Superiore,Fontana Candida,Lazio,5,15-19,Malvasia bianca di Candia 60% – Malvasia puntinata 30% – Bombino bianco 10%,Vitello tonnato,92,,92,,na,Lazio Malvasia,Bianco fermo,White Wine,14.5,9,12,acciaio/botte,steel/oak,"Vivido oro verde. Seducente il corteo odoroso di pera, glicine, fiori di pesco, rosa gialla, frutta esotica ed erbe aromatiche. Un tappeto minerale si lega con raffinatezza. Vibrante la spalla aci- da che si fonde alla morbidezza, donando un sorso succoso con lunga scia sapida",,Italy,,,
1,000622-1,8.97,87,5.13,90,87,5.13,90,,0,,4.4,,2020,Riserva,Frascati Superiore Riserva Luna Mater,DOCG,Frascati Superiore,Fontana Candida,Lazio,4★-5★,15-19,Malvasia bianca di Candia 60% – Malvasia puntinata 30% – Bombino bianco 10%,Capesante allo zafferano – Salmone croccante su crema di cannellini – Riso patate e cozze – Gnocchi al pesto di pistacchi – Vitello tonnato,90.6,0★,90.6,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,14.5,6k-15k,12,acciaio/botte,steel/oak,,,Italy,,,
2,0000623,,,,,,,,,,,,,2015,,Frascati Superiore Vigneto Santa Teresa,DOCG,Frascati Superiore,Fontana Candida,Lazio,3,5-9,Malvasia di Candia Aromatica 50% – Malvasia puntinata 30% – Greco 10% – Trebbiano 10%,Paccheri con ragù di scorfano,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,85,5,acciaio,steel,"Nel panorama dei vini dei Castelli il vigneto  del cru aziendale Santa Teresa è un grande classico e una sicurezza per il consumatore. Paglierino luminoso, note di salvia e un fruttato di pera e ananas in primo piano. L'assaggio  è fresco, con un giusto equilibrio tra la morbidezza e la sapidità. Nel finale una lieve sensazione ammandorlata. ",,Italy,,,
2,0000623,,,,,,,,,,,,,2016,,Frascati Superiore Vigneto Santa Teresa,DOCG,Frascati Superiore,Fontana Candida,Lazio,3,5-9,Malvasia di Candia Aromatica 50% – Malvasia puntinata 30% – Greco 10% – Trebbiano 10%,Spigola alle erbe in crosta di sale,85,,85,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,85,5,acciaio,steel,"Giallo paglierino con riflessi dorati. Buon corredo aromatico al naso, con profumi  di ananas, frutta a polpa gialla ed erbe mediterranee, tra cui emerge la salvia. Al palato risulta di buona struttura, con salinità e acidità in perfetta contrapposizione. ",,Italy,,,
2,0000623,,,,,,,,,,,,,2017,,Frascati Superiore Vigneto Santa Teresa,DOCG,Frascati Superiore,Fontana Candida,Lazio,2,10-14,Malvasia di Candia Aromatica 50% – Malvasia puntinata 30% – Greco 10% – Trebbiano 10%,Crudo di mare,84,,84,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,70,5,acciaio,steel,"Giallo paglierino tenue ma luminoso. ll naso propone un corredo di fiori bianchi, frutta  a pasta bianca, agrumi, erbe aromatiche e  uno sbuffo minerale. L'equilibrio gustativo è entusiasmante, con buona lunghezza esaltata da un finale agrumato e sapido. ",,Italy,,,
2,0000623,,,,,,,,,,,,,2019,,Frascati Superiore Vigneto Santa Teresa,DOCG,Frascati Superiore,Fontana Candida,Lazio,2,5-9,Malvasia puntinata 70% – Malvasia di Candia Aromatica 10% – Greco 10% – Trebbiano 10%,nd,84,,84,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,55,5,acciaio,steel,,,Italy,,,
2,0000623,,,,,,,,,,,,,2020,,Frascati Superiore Vigneto Santa Teresa,DOCG,Frascati Superiore,Fontana Candida,Lazio,3,5-9,Malvasia puntinata 80% – Malvasia di Candia Aromatica 10% – Greco 10%,nd,88,,88,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,60,5,acciaio,steel,,,Italy,,,
1,000623-1,1.25,12,1.73,30,12,1.73,30,,0,,2.6,,2020,,Frascati Superiore Vigneto Santa Teresa,DOCG,Frascati Superiore,Fontana Candida,Lazio,2★-3★,5-9,Malvasia puntinata 80% – Malvasia di Candia Aromatica 10% – Greco 10%,Paccheri con ragù di scorfano – Spigola alle erbe in crosta di sale – Crudo di mare – ,85.4,0★,85.4,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,13.5,55k-85k,5,acciaio,steel,,,Italy,,,
2,0000626,,,,,,,,,,,,,2017,,Frascati Superiore,DOCG,Frascati Superiore,Gabriele Magno,Lazio,3,10-14,Malvasia puntinata 75% – Trebbiano 25%,Gnocchi al burro e salvia,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,14,8,8,acciaio,steel,"Giallo paglierino luminoso. L'impatto olfattivo gioca su profumi di frutta gialla e agrumi, alternati a erbe aromatiche e sentori minerali. Acidulo, con la caratteristica sapidità, avvolgente, e con una buona corrispondenza gusto- olfattivo. Chiusura ammandorlata. ",,Italy,,,
2,0000626,,,,,,,,,,,,,2018,,Frascati Superiore,DOCG,Frascati Superiore,Gabriele Magno,Lazio,3,10-14,Malvasia puntinata 75% – Trebbiano 25%,Pasta con colatura di alici,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13,8,8,acciaio,steel,"Paglierino con riflessi dorati. Al naso rilascia intensi sentori di susina gialla, nespola, ginestra ed erbe aromatiche, alternati a sensazioni più evolute di frutta secca, cera d'api e cenni fumé. AI gusto è morbido, avvolgente, strutturato ma non opulento, poiché si espande stimolato dalla decisa componente sapida geneticamente trasmessa dal territorio. Il finale si esprime con richiami floreali e ammandorlati.",,Italy,,,
2,0000626,,,,,,,,,,,,,2019,,Frascati Superiore,DOCG,Frascati Superiore,Gabriele Magno,Lazio,3,10-14,Malvasia puntinata 75% – Trebbiano 25%,nd,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13,9,8,acciaio,steel,,,Italy,,,
1,000626-1,1.02,10,0.82,14,10,0.82,14,,0,,3.0,,2019,,Frascati Superiore,DOCG,Frascati Superiore,Gabriele Magno,Lazio,3★,10-14,Malvasia puntinata 75% – Trebbiano 25%,Pasta con colatura di alici – Gnocchi al burro e salvia,86.0,0★,86.0,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,13,8k-9k,8,acciaio,steel,,,Italy,,,
2,0000625,,,,,,,,,,,,,2017,Riserva,Frascati Superiore Riserva Vigneto La Torretta Di Valle Marciana,DOCG,Frascati Superiore,Gabriele Magno,Lazio,3,20-24,Malvasia puntinata 75% – Trebbiano 25%,Spaghetti alla carbonara,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13,1,8+8,acciaio+botte,steel+oak,"Paglierino lucente con riflessi oro. All'incipit  di pietra focaia seguono aromi delicati di fiori bianchi e pesca gialla. Assaggio pieno ed elegante, con un'esplosione di mineralità e freschezza. Ricordi di agrumi nel lungo finale.",,Italy,,,
2,0000625,,,,,,,,,,,,,2018,Riserva,Frascati Superiore Riserva Vigneto La Torretta Di Valle Marciana,DOCG,Frascati Superiore,Gabriele Magno,Lazio,4,20-24,Malvasia puntinata 75% – Trebbiano 25%,Fagiolata con le cotiche,89,,89,,na,Lazio Malvasia,Bianco fermo,White Wine,13,1,8+8,acciaio+botte,steel+oak,"Paglierino con riflessi oro. Espressione olfattiva variegata di pesca gialla, agrume candito, ginestra, sambuco, che lentamente si arricchisce di miele di acacia, spezie, mandorle fresche, assecondate da pregevoli pennellate minerali. Al palato si apprezza l'armonica fusione delle componenti gustative, la densità si coniuga con la bevibilità, mentre il finale regala sensazioni amaricanti e sapide e una lunga frazione aromatica. ",,Italy,,,
2,0000625,,,,,,,,,,,,,2019,Riserva,Frascati Superiore Riserva Vigneto La Torretta Di Valle Marciana,DOCG,Frascati Superiore,Gabriele Magno,Lazio,4,20-24,Malvasia puntinata 75% – Trebbiano 25%,Maltagliati con fave fresche e bottarga,89,,89,,na,Lazio Malvasia,Bianco fermo,White Wine,14,1,8+8,acciaio+botte,steel+oak,"Sfoggia un giallo paglierino lucente. Immediato l'intreccio di frutta esotica, albicocca, nespola e arancia, con salvia e ro- smarino, nuance balsamiche di menta e minerali. Sorso caldo ed equilibrato da freschezza e gustosa salinità. Epilogo lungo e gradevole con rintocchi balsamici.",,Italy,,,
1,000625-1,2.34,23,1.03,18,23,1.03,18,,0,,3.7,,2019,Riserva,Frascati Superiore Riserva Vigneto La Torretta Di Valle Marciana,DOCG,Frascati Superiore,Gabriele Magno,Lazio,3★-4★,20-24,Malvasia puntinata 75% – Trebbiano 25%,Maltagliati con fave fresche e bottarga – Fagiolata con le cotiche – Spaghetti alla carbonara,88.0,0★,88.0,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,14,1k,8+8,acciaio+botte,steel+oak,,,Italy,,,
2,0000624,,,,,,,,,,,,,2017,,Frascati Superiore Racemo,DOCG,Frascati Superiore,L'Olivella,Lazio,2,5-9,Malvasia puntinata 50% – Bellone 20% – Malvasia di Candia Aromatica 20% – Grechetto 10%,nd,84,,84,,na,Lazio Malvasia,Bianco fermo,White Wine,12.5,28,3,acciaio,steel,,,Italy,,,
2,0000624,,,,,,,,,,,,,2018,,Frascati Superiore Racemo Biowine,DOCG,Frascati Superiore,L'Olivella,Lazio,3,5-9,Malvasia puntinata 50% – Bellone 20% – Malvasia di Candia Aromatica 20% – Grechetto 10%,nd,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,12.5,28,3,acciaio,steel,,,Italy,,,
2,0000624,,,,,,,,,,,,,2019,,Frascati Superiore Racemo Biowine,DOCG,Frascati Superiore,L'Olivella,Lazio,2,5-9,Malvasia puntinata 50% – Bellone 20% – Malvasia di Candia Aromatica 20% – Grechetto 10%,Alici imbottite,84,,84,,na,Lazio Malvasia,Bianco fermo,White Wine,12.5,28,3,acciaio,steel,"Giallo paglierino intenso. Delicate sensazioni di fiori di mandorlo, margherite, ananas e rimandi di mela verde. Fresco, in buon equilibrio con la dotazione alcolica. ",,Italy,,,
2,0000624,,,,,,,,,,,,,2020,,Frascati Superiore Racemo Biowine,DOCG,Frascati Superiore,L'Olivella,Lazio,3,5-9,Malvasia puntinata 80% – Bellone 10% – Malvasia di Candia Aromatica 10% – Grechetto 10%,Triglie al cartoccio,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,12.5,28,3,acciaio,steel,"Veste brillante, giallo paglierino. Mandorla, glicine ed erba ta- gliata conducono a echi di nespola, macchia mediterranea e ri- cordi agrumati. Gusto pieno, fresco e sapido, in giusto equilibrio con le morbidezze. Discretamente lungo su scia sapida e agru- mata",,Italy,,,
1,000624-1,0.91,9,1.26,22,9,1.26,22,,0,,2.5,,2020,,Frascati Superiore Racemo Biowine,DOCG,Frascati Superiore,L'Olivella,Lazio,2★-3★,5-9,Malvasia puntinata 80% – Bellone 10% – Malvasia di Candia Aromatica 10% – Grechetto 10%,Alici imbottite – Triglie al cartoccio,85.0,0★,85.0,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,12.5,28k,3,acciaio,steel,,,Italy,,,
2,0000628,,,,,,,,,,,,2017,2015,,Frascati Superiore Primo,DOCG,Frascati Superiore,Merumalia,Lazio,3,10-14,Malvasia puntinata 70% – Greco 20% – Bombino bianco 10%,Timballo con ricotta e zafferano,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,14,9,5,acciaio+sur lie,steel+sur lie,"Oro con sfumature verdi, consistente. Profumi vegetali di erba secca mescolati a fiori di camonmilla, pesca bianca, albicocca, nespola e succo di limone; un soffio di cipria. In bocca è diretto, non lezioso, caratteristico e molto efficace. Freschezza e sapidità in sinergia  con un risvolto minerale soddisfano appieno e a lungo il palato, rinfrescato da una nota amaricante.",,Italy,,,
2,0000628,,,,,,,,,,,,2018,2016,,Frascati Superiore Primo,DOCG,Frascati Superiore,Merumalia,Lazio,4,10-14,Malvasia puntinata 70% – Greco 20% – Bombino bianco 10%,Salmone arrosto con asparagi e salsa olandese,89,,89,,na,Lazio Malvasia,Bianco fermo,White Wine,14,10,5,acciaio+sur lie,steel+sur lie,"Sempre ai vertici della denominazione, affascina per la luminosità giallo paglierino dai riflessi oro bianco. Intenso, l'olfatto innesca immagini che ricordano la primavera: erba fresca e fiori di camomilla si alternano ad anice stellato e caprifoglio selvatico; nespole e miele completano i flashback. Assaggio pieno ed elegante con un'esplosione di mineralità e freschezza. Buona la struttura in equilibrio con le morbidezze. Chiusura che invita a un nuovo sorso,",,Italy,,,
2,0000628,,,,,,,,,,,,2019,2017,,Frascati Superiore Primo,DOCG,Frascati Superiore,Merumalia,Lazio,3,10-14,Malvasia puntinata 70% – Greco 20% – Bombino bianco 10%,Tonnarelli cacio e pepe,87,,87,,na,Lazio Malvasia,Bianco fermo,White Wine,14,10,5,acciaio+sur lie,steel+sur lie,"Giallo paglierino. L'elegante impronta olfattiva è simile a quella della Riserva, in versione  più sciolta: gelsomino appena schiuso,  frutta tropicale e melone bianco aprono la sequenza. Compaiono le erbe aromatiche su un sottofondo minerale, con echi agrumati Bocca equilibrata, chiude su note di foglia di tè.",,Italy,,,
2,0000628,,,,,,,,,,,,2020,2018,,Frascati Superiore Primo,DOCG,Frascati Superiore,Merumalia,Lazio,3,10-14,Malvasia puntinata 70% – Greco 20% – Bombino bianco 10%,Tonnarelli cacio e pepe,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,14,5,5,acciaio+sur lie,steel+sur lie,"Oro bianco luminoso. Intensità in evidenza all'olfatto: profuma di fiori e frutta a polpa gialla, mimosa e zagara, agrume candito e pesca noce, su un tappeto di macchia mediterranea e tipica mineralità vulcanica. Il sorso, avvolgente e vibrante, non tradisce le aspettative: piacevolmente fresco, con equilibrio gustativo in divenire e chiusura su sentori agrumati",,Italy,,,
2,0000628,,,,,,,,,,,,2021,2019,,Frascati Superiore Primo,DOCG,Frascati Superiore,Merumalia,Lazio,3,10-14,Malvasia puntinata 70% – Greco 20% – Bombino bianco 10%,Rotolo di tacchino alle erbe,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,14,5,5,acciaio+sur lie,steel+sur lie,"Paglierino dalle screziature verdoline. Carattere olfattivo deciso: immediate le suggestioni fruttate di albicocca, ananas e pompelmo, arricchite da cenni di biancospino, timo e rosmarino. Ingresso fresco, morbido e di buona struttura. Progressione persistente e sapida, con chiusura delicatamente ammandorlata.",,Italy,,,
2,0000628,,,,,,,,,,,,2022,2020,,Frascati Superiore Primo,DOCG,Frascati Superiore,Merumalia,Lazio,3,15-19,Malvasia puntinata 70% – Greco 20% – Bombino bianco 10%,nd,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,14,3,5,acciaio+sur lie,steel+sur lie,,,Italy,,,
1,000628-1,2.69,26,1.54,27,26,1.54,27,,0,,3.2,,2020,,Frascati Superiore Primo,DOCG,Frascati Superiore,Merumalia,Lazio,3★-4★,15-19,Malvasia puntinata 70% – Greco 20% – Bombino bianco 10%,Timballo con ricotta e zafferano – Salmone arrosto con asparagi e salsa olandese – Tonnarelli cacio e pepe – Tonnarelli cacio e pepe – Rotolo di tacchino alle erbe – ,86.7,0★,86.7,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,14,3k-10k,5,acciaio+sur lie,steel+sur lie,,,Italy,,,
2,0000627,,,,,,,,,,,,,2015,Riserva,Frascati Superiore Riserva Primo,DOCG,Frascati Superiore,Merumalia,Lazio,4,10-14,Malvasia puntinata 70% – Greco 20% – Bombino bianco 10%,Spaghetti tonno e bottarga,90,,90,,na,Lazio Malvasia,Bianco fermo,White Wine,15,1,9,acciaio+sur lie,steel+sur lie,"Solo poche bottiglie per godere di questa ottima interpretazione del Frascati. Oro antico, consistente. Una originalità olfattiva al di là della tipologia. La presenza della caramella mou con un filo di caffè prelude a un substrato pedologico specifico. Una nota vegetale di ginestra e di sambuco traspare fusa a quelle di pesca e miele. Quanto descritto al naso è supportato da un alcol di rispetto che porta  a sensazioni di liquore al caffè. Morbido e cremoso, avvolge il palato, ma la sapidità è viva. ",,Italy,,,
2,0000627,,,,,,,,,,,,,2017,Riserva,Frascati Superiore Riserva Primo,DOCG,Frascati Superiore,Merumalia,Lazio,3,15-19,Malvasia puntinata 70% – Greco 20% – Bombino bianco 10%,Cernia in salsa di pistacchi,88,,88,,na,Lazio Malvasia,Bianco fermo,White Wine,14.5,3,8,acciaio+sur lie,steel+sur lie,"Giallo paglierino. Fine impatto olfattivo, composto da profumi di frutta a polpa gialla  e buccia di cedro, mineralità gentile e una  nota suadente di miele e caramella mou. A rinfrescare arriva un alito balsamico di menta e di eucalipto. All'assaggio è caldo e avvolgente, con buona corrispondenza gusto-olfattiva. Chiude con una lunga persistenza",,Italy,,,
2,0000627,,,,,,,,,,,,,2018,Riserva,Frascati Superiore Riserva Primo,DOCG,Frascati Superiore,Merumalia,Lazio,5,15-19,Malvasia puntinata 70% – Greco 20% – Bombino bianco 10%,Tartare di ricciola con stracciatella,92,,92,,na,Lazio Malvasia,Bianco fermo,White Wine,14.5,2,9,acciaio+sur lie,steel+sur lie,"Paglierino lucente con delicate sfumate dorate. Emerge subito la stoffa del fuoriclasse: fiori di ginestra fanno da ouverture a una complessità di profumi, con salvia e basilico, ananas, frutto della passione e cedro candito; e ancora, resina e pepe bianco, zafferano, gesso e un tocco fumé. L'ingresso in bocca è intenso, caldo, dotato di forza acido-sapida; nonostante l'annata calda, il sorso è vibrante e invoglia a un nuovo assaggio; armonico, chiude persistente.",,Italy,,,
2,0000627,,,,,,,,,,,,,2019,Riserva,Frascati Superiore Riserva Primo,DOCG,Frascati Superiore,Merumalia,Lazio,5,15-19,Malvasia puntinata 70% – Greco 20% – Bombino bianco 10%,Linguine con asparagi e gamberi in salsa di cannellini,92,,92,,na,Lazio Malvasia,Bianco fermo,White Wine,14,2,6,acciaio+sur lie,steel+sur lie,"Manto paglierino con bagliori oro. Raffinate sensazioni di litchi e pesca tabacchiera aprono il ventaglio olfattivo, seguite da ricordi di cedro e pompelmo, fiori bianchi e foglie di limone, con delicati sentori minerali e fini erbe aromatiche a incorniciare. l tutto è fedelmente riproposto al sorso, di impronta generosa e appagante. Ingresso morbido e caldo sostenuto da una corroborante freschezza; gustosa la sapidità che richiama il calore e la profondità della terra di origine. Scia finale interminabile con echi di zeste di agrume.",,Italy,,,
2,0000627,,,,,,,,,,,,,2020,Riserva,Frascati Superiore Riserva Primo,DOCG,Frascati Superiore,Merumalia,Lazio,5,20-24,Malvasia puntinata 70% – Greco 20% – Bombino bianco 10%,Tartare di tonno,92,,92,,na,Lazio Malvasia,Bianco fermo,White Wine,14.5,1,6,acciaio+sur lie,steel+sur lie,"Filigrana dorata orna il paglierino. Affascinanti sensazioni di pe- sca, ananas, agrumi dolci e fiori bianchi si alternano a menta e timo. Abbrivio gustativo fine e vigoroso, la freschezza in equili- brio con l'alcol lascia il passo, sul finale interminabile, a una spin- ta sapida con coerenti ritorni olfattivi",,Italy,,,
