Entry,0005916,OLDRS,RS,RAWQP,QP,RS2,RAWQP2,QP2,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,0005789,,,,,,,,,,,,2019,2017,Val Venosta,Alto Adige Pinot Bianco Val Venosta Aristos,DOC,Alto Adige Pinot Bianco,Cantina Valle Isarco,Alto Adige,2,9-13,Pinot bianco 100%,nd,84,2,84,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,4,7,acciaio,steel,,,Italy,,,
2,0005789,,,,,,,,,,,,2020,2018,Val Venosta,Alto Adige Pinot Bianco Val Venosta Aristos,DOC,Alto Adige Pinot Bianco,Cantina Valle Isarco,Alto Adige,3,9-13,Pinot bianco 100%,Luccio al vapore con ceci,85,3,85,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,14,4,7,acciaio,steel,"Paglierino lucente. Espressione olfattiva sfaccettata di agrumi e frutta a polpa gialla e bianca, con rinfrancanti tracce di eucalipto ed erbe aromatiche; un soffio di pepe bianco a concludere. Assaggio caldo, vivacizzato da freschezza precisa e tesa, e corroborante sapidità. Sfuma con rintocchi amaricanti. Vinificato solo in acciaio per 7 mesi ",,Italy,,,
2,0005789,,,,,,,,,,,,2022,2020,Val Venosta,Alto Adige Pinot Bianco Val Venosta Aristos,DOC,Alto Adige Pinot Bianco,Cantina Valle Isarco,Alto Adige,3,14-18,Pinot bianco 100%,nd,86,3,86,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,4,7,acciaio,steel,,,Italy,,,
1,0005789-1,0.79,7,0.42,19,7,0.42,19,4,0.28,8,2.7,,,Val Venosta,Alto Adige Pinot Bianco Val Venosta Aristos,DOC,Alto Adige Pinot Bianco,Cantina Valle Isarco,Alto Adige,2★-3★,14-18,Pinot bianco 100%,Luccio al vapore con ceci – ,85.0,2★-3★,85.0,nd,nd,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,4k,7,acciaio,steel,,,Italy,,,
2,0005754,,,,,,,,,,,,2017,2014,Val Venosta,Alto Adige Pinot Bianco Val Venosta,DOC,Alto Adige Pinot Bianco,Castel Juval Unterortl,Alto Adige,2,12-16,Pinot bianco 100%,nd,82,2,82,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,14,6,5,acciaio/botte,steel/oak,,,Italy,,,
2,0005754,,,,,,,,,,,,2018,2015,Val Venosta,Alto Adige Pinot Bianco Val Venosta,DOC,Alto Adige Pinot Bianco,Castel Juval Unterortl,Alto Adige,2,12-16,Pinot bianco 100%,nd,82,2,82,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,8,5,acciaio/botte,steel/oak,,,Italy,,,
2,0005754,,,,,,,,,,,,2019,2016,Val Venosta,Alto Adige Pinot Bianco Val Venosta,DOC,Alto Adige Pinot Bianco,Castel Juval Unterortl,Alto Adige,2,12-16,Pinot bianco 100%,nd,82,2,82,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13,7,5,acciaio/botte,steel/oak,,,Italy,,,
2,0005754,,,,,,,,,,,,2020,2017,Val Venosta,Alto Adige Pinot Bianco Val Venosta,DOC,Alto Adige Pinot Bianco,Castel Juval Unterortl,Alto Adige,2,12-16,Pinot bianco 100%,nd,82,2,82,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,7,5,acciaio/botte,steel/oak,,,Italy,,,
2,0005754,,,,,,,,,,,,2021,2019,Val Venosta,Alto Adige Pinot Bianco Val Venosta,DOC,Alto Adige Pinot Bianco,Castel Juval Unterortl,Alto Adige,3,11-15,Pinot bianco 100%,Manzo freddo in salsa verde,85,3,85,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,9,5,acciaio/botte,steel/oak,"Paglierino lucente. Profuma di mela, pera e pesca bianca, scorza di lime, erba fresca appena tagliata. Ravviva l'espressione olfattiva un alito fumé e il cenno mentolato, con sbuffi di noce. Sorso lineare, schietto, concentrato  su una freschezza tagliente e precisa, Matura in acciaio e botti d'acacia per 5 mesi ",,Italy,,,
2,0005754,,,,,,,,,,,,2022,2020,Val Venosta,Alto Adige Pinot Bianco Val Venosta,DOC,Alto Adige Pinot Bianco,Castel Juval Unterortl,Alto Adige,2,12-16,Pinot bianco 100%,nd,84,2,84,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,9,7,acciaio/botte,steel/oak,,,Italy,,,
1,0005754-1,0.92,8,0.55,25,8,0.55,25,5,0.37,10,2.2,,,Val Venosta,Alto Adige Pinot Bianco Val Venosta,DOC,Alto Adige Pinot Bianco,Castel Juval Unterortl,Alto Adige,2★-3★,12-16,Pinot bianco 100%,Manzo freddo in salsa verde – ,82.8,2★-3★,82.8,nd,nd,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,6k-9k,7,acciaio/botte,steel/oak,,,Italy,,,
2,0005755,,,,,,,,,,,,2018,2016,,Alto Adige Pinot Bianco,DOC,Alto Adige Pinot Bianco,Castel Sallegg,Alto Adige,2,8-12,Pinot bianco 100%,nd,82,2,82,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,14,9,-,-,-,,,Italy,,,
1,0005755-1,0.12,1,0.10,4,1,0.10,4,1,0.06,2,2.0,,,,Alto Adige Pinot Bianco,DOC,Alto Adige Pinot Bianco,Castel Sallegg,Alto Adige,2★,8-12,Pinot bianco 100%,nd,82.0,2★,82.0,nd,nd,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,14,9k,-,-,-,,,Italy,,,
2,0005750,,,,,,,,,,,,2017,2014,Terlano,Alto Adige Pinot Bianco Terlano Pratum,DOC,Alto Adige Pinot Bianco,Castel Sallegg,Alto Adige,3,21-25,Pinot bianco 100%,Bignè alla spuma di prosciutto,85,3,85,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,3,10,botte media,medium oak,"Paglierino intenso. Esordio al naso  con note di affumicatura e speziatura, seguono cenni di pane appena sfornato, mela cotogna e pera kaiser mature Decisamente equilibrato e armonico  al palato, dove una fresca e sapida impronta prelude a un finale lievemente minerale. Maturazione in tonneau con lunga sosta sui lieviti ",,Italy,,,
2,0005750,,,,,,,,,,,,2019,2015,Terlano,Alto Adige Pinot Bianco Terlano Pratum,DOC,Alto Adige Pinot Bianco,Castel Sallegg,Alto Adige,1,23-27,Pinot bianco 100%,nd,79,1,79,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,14,3,10,botte media,medium oak,,,Italy,,,
2,0005750,,,,,,,,,,,,2020,2016,Terlano,Alto Adige Pinot Bianco Terlano Pratum,DOC,Alto Adige Pinot Bianco,Castel Sallegg,Alto Adige,3,24-28,Pinot bianco 100%,Tartare con fette di mela e noci,85,3,85,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,14,3,10,botte media,medium oak,"Giallo verdolino. Bouquet sfaccettato  e fitto, sprigiona sensazioni di mela e ananas, intrecciate a fini tracce fumé  e a un soffio di pepe bianco. Assaggio caldo e pieno, ricco di sapidità; sfuma su ricordi di buccia d'arancia e mandorle tostate. Fermentazione in acciaio e maturazione in grandi botti di rovere per 10 mesi ",,Italy,,,
2,0005750,,,,,,,,,,,,2021,2017,Terlano,Alto Adige Pinot Bianco Terlano Pratum,DOC,Alto Adige Pinot Bianco,Castel Sallegg,Alto Adige,2,26-30,Pinot bianco 100%,nd,84,2,84,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,14,3,10,botte media,medium oak,,,Italy,,,
1,0005750-1,0.80,7,0.24,11,7,0.24,11,4,0.16,4,2.3,,,Terlano,Alto Adige Pinot Bianco Terlano Pratum,DOC,Alto Adige Pinot Bianco,Castel Sallegg,Alto Adige,1★-3★,26-30,Pinot bianco 100%,Bignè alla spuma di prosciutto – Tartare con fette di mela e noci – ,83.3,1★-3★,83.3,nd,nd,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,14,3k,10,botte media,medium oak,,,Italy,,,
2,0005786,,,,,,,,,,,,2019,2016,,Alto Adige Pinot Bianco Tecum,DOC,Alto Adige Pinot Bianco,Castelfeder,Alto Adige,2,46-50,Pinot bianco 95% – Pinot grigio 5%,nd,84,2,84,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,1,12,acciaio/botte,steel/oak,,,Italy,,,
2,0005786,,,,,,,,,,,,2020,2017,,Alto Adige Pinot Bianco Tecum,DOC,Alto Adige Pinot Bianco,Castelfeder,Alto Adige,3,48-52,Pinot bianco 95% – Pinot grigio 5%,nd,85,3,85,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,14,1,12,acciaio/botte,steel/oak,,,Italy,,,
1,0005786-1,0.45,4,0.08,3,4,0.08,3,3,0.05,1,2.5,,,,Alto Adige Pinot Bianco Tecum,DOC,Alto Adige Pinot Bianco,Castelfeder,Alto Adige,2★-3★,48-52,Pinot bianco 95% – Pinot grigio 5%,nd,84.5,2★-3★,84.5,nd,nd,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,14,1k,12,acciaio/botte,steel/oak,,,Italy,,,
2,0005734,,,,,,,,,,,,2017,2015,,Alto Adige Pinot Bianco Kristallberg,DOC,Alto Adige Pinot Bianco,Elena Walch,Alto Adige,1,16-20,Pinot bianco 100%,nd,77,1,77,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,8,9,botte,oak,,,Italy,,,
2,0005734,,,,,,,,,,,,2020,2017,,Alto Adige Pinot Bianco Kristallberg,DOC,Alto Adige Pinot Bianco,Elena Walch,Alto Adige,3,18-22,Pinot bianco 100%,nd,85,3,85,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,8,9,botte,oak,,,Italy,,,
2,0005734,,,,,,,,,,,,2021,2018,,Alto Adige Pinot Bianco Kristallberg,DOC,Alto Adige Pinot Bianco,Elena Walch,Alto Adige,2,18-22,Pinot bianco 100%,nd,84,2,84,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,8,9,botte,oak,,,Italy,,,
2,0005734,,,,,,,,,,,,2022,2019,,Alto Adige Pinot Bianco Kristallberg,DOC,Alto Adige Pinot Bianco,Elena Walch,Alto Adige,2,18-22,Pinot bianco 100%,nd,82,2,82,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,8,9,botte,oak,,,Italy,,,
1,0005734-1,0.57,5,0.24,11,5,0.24,11,3,0.16,4,2.0,,,,Alto Adige Pinot Bianco Kristallberg,DOC,Alto Adige Pinot Bianco,Elena Walch,Alto Adige,1★-3★,18-22,Pinot bianco 100%,nd,82.0,1★-3★,82.0,nd,nd,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,8k,9,botte,oak,,,Italy,,,
2,0005753,,,,,,,,,,,,2017,2014,Val Venosta,Alto Adige Pinot Bianco Val Venosta,DOC,Alto Adige Pinot Bianco,Falkenstein,Alto Adige,3,12-16,Pinot bianco 100%,Spaghetti alle vongole,85,3,85,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,15,10,botte,oak,"Giallo paglierino luminoso con tenui riflessi dorati. Profuma di fiori di  prato, fieno, pera williams, pesca bianca, mango e salvia, con lievi  cenni di ardesia. Il gusto, elegante ed equilibrato, si dispone in prevalenza sulle morbidezze mitigate con garbo da freschezza e sapidità. Allungo finale vagamente amaricante. Vinificazione in legno d'acacia e maturazione per 10 mesi negli stessi recipienti.  ",,Italy,,,
2,0005753,,,,,,,,,,,,2018,2015,Val Venosta,Alto Adige Pinot Bianco Val Venosta,DOC,Alto Adige Pinot Bianco,Falkenstein,Alto Adige,2,12-16,Pinot bianco 100%,Quiche con uova asparagi e menta,84,2,84,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,15,10,botte,oak,"Paglierino luminoso. Olfatto di buona espressività, in cui emergono erbe aromatiche e ortica, buccia di limone e di pompelmo e uno sprazzo minerale. Al palato dona un sorso avvolgente, intriso di freschezza e sapidità. Gradevole ritorno amaricante. Riposa in botte d'acacia per 10 mesi ",,Italy,,,
2,0005753,,,,,,,,,,,,2019,2016,Val Venosta,Alto Adige Pinot Bianco Val Venosta,DOC,Alto Adige Pinot Bianco,Falkenstein,Alto Adige,2,14-18,Pinot bianco 100%,Filetti di lucioperca in foglia di bietola,82,2,82,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,15,10,botte,oak,"Paglierino lucente. Si concede liberando sfumature di pera e melone invernale, accompagnate da nuance floreali di ginestra, gerbera e biancospino, con  | un tocco di maggiorana. Amalgama la pronunciata vena calorica in un corpo tonico. Termina con rintocchi agrumati  | Sosta in botti di rovere per 10 mesi. ",,Italy,,,
2,0005753,,,,,,,,,,,,2020,2017,Val Venosta,Alto Adige Pinot Bianco Val Venosta,DOC,Alto Adige Pinot Bianco,Falkenstein,Alto Adige,2,13-17,Pinot bianco 100%,Mezzemaniche con crema di peperoni e ricotta,82,2,82,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13,15,10,botte,oak,"Paglierino fitto. L'incipit vegetale prelude a sentori di mela e pesca, violetta e cioccolato bianco. Assaggio caldo e succoso, ben strutturato e intenso; sfuma con rintocchi fruttati. Fermentazione in grandi botti di acacia, dove trascorre 10 mesi sulle fecce fini; affinamento per un anno in bottiglia ",,Italy,,,
2,0005753,,,,,,,,,,,,2021,2018,Val Venosta,Alto Adige Pinot Bianco Val Venosta,DOC,Alto Adige Pinot Bianco,Falkenstein,Alto Adige,2,14-18,Pinot bianco 100%,nd,82,2,82,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13,15,10,botte,oak,,,Italy,,,
2,0005753,,,,,,,,,,,,2022,2019,Val Venosta,Alto Adige Pinot Bianco Val Venosta,DOC,Alto Adige Pinot Bianco,Falkenstein,Alto Adige,2,14-18,Pinot bianco 100%,nd,82,2,82,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13,15,10,botte,oak,,,Italy,,,
1,0005753-1,0.92,8,0.48,22,8,0.48,22,5,0.32,9,2.2,,,Val Venosta,Alto Adige Pinot Bianco Val Venosta,DOC,Alto Adige Pinot Bianco,Falkenstein,Alto Adige,2★-3★,14-18,Pinot bianco 100%,Spaghetti alle vongole – Quiche con uova asparagi e menta – Filetti di lucioperca in foglia di bietola – Mezzemaniche con crema di peperoni e ricotta – ,82.8,2★-3★,82.8,nd,nd,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13,15k,10,botte,oak,,,Italy,,,
2,0005816,,,,,,,,,,,,2021,2016,Val Venosta,Alto Adige Pinot Bianco Val Venosta Phileo,DOC,Alto Adige Pinot Bianco,Falkenstein,Alto Adige,4,35-39,Pinot bianco 100%,Teglia di acciughe e zucchine con pesto al limone,89,4,89,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,1,12,botte,oak,"Paglierino tenue dai riflessi verdolini Espressione olfattiva stuzzicante,  dal timbro nettamente minerale; intervengono riconoscimenti di pesca bianca e albicocca, fiori d'arancio, d’acacia e biancospino, con cenni fumé e di caramello. Ingresso al palato vivace, cesellato dalla fine vena fresca, che cede il passo a una decisa sapidità. Perdura lunghissimo lasciando una scia fruttata di pesca e agrumi. Maturazione per 12 mesi in botti di rovere ",,Italy,,,
2,0005816,,,,,,,,,,,,2022,2017,Val Venosta,Alto Adige Pinot Bianco Val Venosta Phileo,DOC,Alto Adige Pinot Bianco,Falkenstein,Alto Adige,3,37-41,Pinot bianco 100%,nd,87,3,87,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,1,12,botte,oak,,,Italy,,,
1,0005816-1,1.34,11,0.29,13,11,0.29,13,7,0.19,5,3.5,,,Val Venosta,Alto Adige Pinot Bianco Val Venosta Phileo,DOC,Alto Adige Pinot Bianco,Falkenstein,Alto Adige,3★-4★,37-41,Pinot bianco 100%,Teglia di acciughe e zucchine con pesto al limone – ,88.0,3★-4★,88.0,nd,nd,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,1k,12,botte,oak,,,Italy,,,
2,0005782,,,,,,,,,,,,2018,2016,,Alto Adige Pinot Bianco Karneid,DOC,Alto Adige Pinot Bianco,Franz Gojer Glogglhof,Alto Adige,1,9-13,Pinot bianco 100%,nd,77,1,77,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,14,3,8,acciaio,steel,,,Italy,,,
2,0005782,,,,,,,,,,,,2020,2018,,Alto Adige Pinot Bianco Karneid,DOC,Alto Adige Pinot Bianco,Franz Gojer Glogglhof,Alto Adige,3,10-14,Pinot bianco 100%,Tortino di formaggio di malga,85,3,85,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,3,8,acciaio,steel,"Giallo paglierino. Ventaglio odoroso preciso e sfaccettato, che propone lime e menta, banana e ananas, fiori di geranio e cera d'api. In bocca sprizza freschezza, contornata e sorretta da fragrante sapidità. Piacevole retrogusto amaricante, di pompelmo. Riposa in acciaio per 8 mesi ",,Italy,,,
2,0005782,,,,,,,,,,,,2021,2019,,Alto Adige Pinot Bianco Karneid,DOC,Alto Adige Pinot Bianco,Franz Gojer Glogglhof,Alto Adige,1,8-12,Pinot bianco 100%,nd,79,1,79,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,3,8,acciaio,steel,,,Italy,,,
1,0005782-1,0.34,3,0.29,13,3,0.29,13,2,0.19,5,1.7,,,,Alto Adige Pinot Bianco Karneid,DOC,Alto Adige Pinot Bianco,Franz Gojer Glogglhof,Alto Adige,1★-3★,8-12,Pinot bianco 100%,Tortino di formaggio di malga – ,80.3,1★-3★,80.3,nd,nd,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,3k,8,acciaio,steel,,,Italy,,,
2,0005735,,,,,,,,,,,,2017,2015,,Alto Adige Pinot Bianco Lepus,DOC,Alto Adige Pinot Bianco,Franz Haas,Alto Adige,3,13-17,Pinot bianco 100%,Spigola in crosta di sale,85,3,85,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,20,4,botte piccola,small oak,"Paglierino con riflessi dorati, brillante. Nitidi sentori di pesca gialla matura, gelsomino, fiori di camomilla, caramella balsamica e frutto della passione, con lievi nuance di aneto. In bocca indugia con garbo tra sapidità e morbidezza, e lascia spazio a un finale di pregevole lunghezza. Vinificato in acciaio e in piccole botti di rovere, con sosta di 4 mesi sui lieviti ",,Italy,,,
2,0005735,,,,,,,,,,,,2018,2016,,Alto Adige Pinot Bianco Lepus,DOC,Alto Adige Pinot Bianco,Franz Haas,Alto Adige,2,11-15,Pinot bianco 100%,nd,84,2,84,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13,22,4,botte piccola,small oak,,,Italy,,,
2,0005735,,,,,,,,,,,,2019,2017,,Alto Adige Pinot Bianco Lepus,DOC,Alto Adige Pinot Bianco,Franz Haas,Alto Adige,2,11-15,Pinot bianco 100%,nd,82,2,82,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13.5,20,4,botte piccola,small oak,,,Italy,,,
2,0005735,,,,,,,,,,,,2021,2019,,Alto Adige Pinot Bianco Lepus,DOC,Alto Adige Pinot Bianco,Franz Haas,Alto Adige,2,12-16,Pinot bianco 100%,nd,82,2,82,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13,20,4,botte piccola,small oak,,,Italy,,,
1,0005735-1,0.69,6,0.41,18,6,0.41,18,4,0.27,8,2.3,,,,Alto Adige Pinot Bianco Lepus,DOC,Alto Adige Pinot Bianco,Franz Haas,Alto Adige,2★-3★,12-16,Pinot bianco 100%,Spigola in crosta di sale – ,83.3,2★-3★,83.3,nd,nd,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13,20k-22k,4,botte piccola,small oak,,,Italy,,,
2,0005804,,,,,,,,,,,,2021,2018,,Alto Adige Pinot Bianco,DOC,Alto Adige Pinot Bianco,Griesbauerhof,Alto Adige,1,10-14,Pinot bianco 100%,nd,77,1,77,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,14,1,-,-,-,,,Italy,,,
1,0005804-1,0.00,0,0.00,0,0,0.00,0,0,0.00,0,1.0,,,,Alto Adige Pinot Bianco,DOC,Alto Adige Pinot Bianco,Griesbauerhof,Alto Adige,1★,10-14,Pinot bianco 100%,nd,77.0,1★,77.0,nd,nd,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,14,1k,-,-,-,,,Italy,,,
2,0005809,,,,,,,,,,,,2021,2019,,Alto Adige Pinot Bianco Pichil,DOC,Alto Adige Pinot Bianco,Grosskemat,Alto Adige,2,10-14,Pinot bianco 100%,Gratin di funghi e cavolo rapa,82,2,82,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,14.5,3,6,acciaio,steel,"Giallo verdolino tenue. Fiori di sambuco accompagnano il fruttato di mela e pesca. Un alito di caramelle alle erbe  di montagna, fresco e vivace. Sorso leggero, sorretto dalla vena sapida, che lo accompagna al finale. Acciaio per 6 mesi ",,Italy,,,
1,0005809-1,0.12,1,0.08,4,1,0.08,4,1,0.05,1,2.0,,,,Alto Adige Pinot Bianco Pichil,DOC,Alto Adige Pinot Bianco,Grosskemat,Alto Adige,2★,10-14,Pinot bianco 100%,Gratin di funghi e cavolo rapa,82.0,2★,82.0,nd,nd,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,14.5,3k,6,acciaio,steel,,,Italy,,,
2,0005812,,,,,,,,,,,,2021,2017,,Alto Adige Pinot Bianco Silbererz,DOC,Alto Adige Pinot Bianco,Grosskemat,Alto Adige,3,17-21,Pinot bianco 100%,Filetto di trota con salsa alle erbe,86,3,86,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,14.5,1,12,botte media,medium oak,"Giallo verdolino luminoso. Bouquet ricco di albicocca, mela cotogna, vaniglia e un tocco cremoso di creme bràlée e panna cotta. lL’assaggio fa perno sulla vivace freschezza, sorretta dalla garbata traccia sapida. Chiusura su nuance tostate. Per 12 mesi in tonneau ",,Italy,,,
1,0005812-1,0.34,3,0.15,7,3,0.15,7,2,0.10,3,3.0,,,,Alto Adige Pinot Bianco Silbererz,DOC,Alto Adige Pinot Bianco,Grosskemat,Alto Adige,3★,17-21,Pinot bianco 100%,Filetto di trota con salsa alle erbe,86.0,3★,86.0,nd,nd,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,14.5,1k,12,botte media,medium oak,,,Italy,,,
2,0005768,,,,,,,,,,,,2018,2014,,Alto Adige Pinot Bianco Pica,DOC,Alto Adige Pinot Bianco,Grottnerhof,Alto Adige,2,14-18,Pinot bianco 100%,Vol-au-vent ricotta e spinaci,82,2,82,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,14.5,2,-,acciaio,steel,"Paglierino vivace e intenso. Mela, pesca, buccia d'arancia e agrumi compongono il quadro olfattivo. Palato fresco e sapido, con alcolicità evidente ma ben integrata nella struttura, equilibrata. Assai godibile e di buona persistenza. Solo acciaio. ",,Italy,,,
1,0005768-1,0.12,1,0.06,3,1,0.06,3,1,0.04,1,2.0,,,,Alto Adige Pinot Bianco Pica,DOC,Alto Adige Pinot Bianco,Grottnerhof,Alto Adige,2★,14-18,Pinot bianco 100%,Vol-au-vent ricotta e spinaci,82.0,2★,82.0,nd,nd,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,14.5,2k,-,acciaio,steel,,,Italy,,,
2,0005736,,,,,,,,,,,,2017,2015,,Alto Adige Pinot Bianco Mediaevum,DOC,Alto Adige Pinot Bianco,Gumphof,Alto Adige,2,9-13,Pinot bianco 100%,nd,82,2,82,,,Alto Adige Pinot Bianco,Alto Adige White Wines,Bianco fermo,White Wine,13,5,6,acciaio,steel,,,Italy,,,
