Entry,0005972,OLDRS,RS,RAWQP,QP,RS2,RAWQP2,QP2,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,0001481,,,,,,,,,,,,2019,2015,,Barbaresco Bric Turot,DOCG,Barbaresco,Prunotto,Piemonte,3,40-44,Nebbiolo 100%,Brasato alla borgognona,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,13.5,10k,12,botte,oak,"| Manto granato. La parola è misura: nel classico alternarsi delle emergenze olfattive del Nebbiolo, spezie e lampone in evidenza, con tratti balsamici; nel quasi compiuto equilibrio tra alcol e tannino; nell'apprezzabile persistenza, con coda di giusta e nobile sapidità, appena amarognola. Niente male per l'oggi, una sicurezza per il domani e il dopodomani. Sosta per 12 mesi in botti di rovere da 50 e 77 ettolitri, poi un anno in bottiglia. ",,Italy,,,
2,0001481,,,,,,,,,,,,2020,2016,,Barbaresco Bric Turot,DOCG,Barbaresco,Prunotto,Piemonte,3,40-44,Nebbiolo 100%,Castelmagno,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,13.5,10k,12,botte,oak,"| Manto granato. La parola è misura: nel classico alternarsi delle emergenze olfattive del Nebbiolo, spezie e lampone in evidenza, con tratti balsamici; nel quasi compiuto equilibrio tra alcol e tannino; nell'apprezzabile persistenza, con coda di giusta e nobile sapidità, appena amarognola. Niente male per l'oggi, una sicurezza per il domani e il dopodomani. Sosta per 12 mesi in botti di rovere da 50 e 77 ettolitri, poi un anno in bottiglia. ",,Italy,,,
2,0001481,,,,,,,,,,,,2021,2017,,Barbaresco Bric Turot,DOCG,Barbaresco,Prunotto,Piemonte,4,40-44,Nebbiolo 100%,Fonduta con tartufo bianco d'Alba,89,,89,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,10k,12,botte,oak,"| Granato iperclassico. Naso fantastico, con profumi di lampone, sottobosco fungino, violetta, pepe bianco, menta, felce e vegetali boschivi. In bocca è equilibrato, di perfetta misura tannica, grintoso il giusto, dinamico, con lungo finale in cui dialogano fitto piccoli frutti e l'amarognolo dei tannini. Molto lungo, chiude con vera grazia. Un anno in botti grandi ",,Italy,,,
2,0001481,,,,,,,,,,,,2022,2018,,Barbaresco Bric Turot,DOCG,Barbaresco,Prunotto,Piemonte,4,35-39,Nebbiolo 100%,nd,89,,89,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,15k,12,botte,oak,,,Italy,,,
1,0001481-1,3.36,19,0.51,25,19,0.51,19,,0.00,,3.3,,,,Barbaresco Bric Turot,DOCG,Barbaresco,Prunotto,Piemonte,3★-4★,35-39,Nebbiolo 100%,Filetto al balsamico e gorgonzola – Risotto al Barbaresco – Brasato alla borgognona – Castelmagno – Fonduta con tartufo bianco d'Alba,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,10k-15k,12,botte,oak,,,Italy,,,
2,0001482,,,,,,,,,,,,,2017,Secondine,Barbaresco Secondine,DOCG,Barbaresco,Prunotto,Piemonte,3,60-64,Nebbiolo 100%,nd,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,15k,12,botte,oak,,,Italy,,,
2,0001482,,,,,,,,,,,,,2018,Secondine,Barbaresco Secondine,DOCG,Barbaresco,Prunotto,Piemonte,3,60-64,Nebbiolo 100%,nd,88,,88,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,15k,12,botte,oak,,,Italy,,,
1,0001482-1,0.68,4,0.06,3,4,0.06,2,,0.00,,3.0,,,Secondine,Barbaresco Secondine,DOCG,Barbaresco,Prunotto,Piemonte,3★,60-64,Nebbiolo 100%,nd,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,10k-15k,12,botte,oak,,,Italy,,,
2,0001484,,,,,,,,,,,,2017,2011,Basarin – Riserva,Barbaresco Basarin Riserva,DOCG,Barbaresco,Punset,Piemonte,3,30-34,Nebbiolo 100%,Spezzatino di capriolo,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,6k,30,botte grande,big oak,"Bel rosso granato per un naso giocato sull'eleganza e sulla progressione e non sull'intensità. Subito evidente la nota balsamica, poi emergono la frutta rossa macerata, i fiori appena appassiti, le spezie e un preciso ricordo minerale. Il tannino è protagonista, ancora indomito e scalpitante. Colpisce la precisa corrispondenza con l'aspetto olfattivo Per 30 mesi in botte grande, 24 in bottiglia ",,Italy,,,
2,0001484,,,,,,,,,,,,2018,2012,Basarin – Riserva,Barbaresco Basarin Riserva,DOCG,Barbaresco,Punset,Piemonte,3,30-34,Nebbiolo 100%,Braciola di maiale alla senape,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,8k,30,botte grande,big oak,"Classico rosso granato. Raffinata progressione olfattiva: lampone e ribes macerati, viola e petali di rosa essiccati, tabacco, pepe bianco, eucalipto, aghi  di pino, ciliegia sotto spirito. Gustoso e fresco, quasi teso. Il tannino è ancora vivacissimo, ma preciso e di gran classe. Robusto e persistente. Riposa per 30 mesi in botti di rovere di Slavonia da 26 ettolitri e per altri 4 in cemento. ",,Italy,,,
2,0001484,,,,,,,,,,,,2019,2013,Basarin – Riserva,Barbaresco Basarin Riserva,DOCG,Barbaresco,Punset,Piemonte,3,30-34,Nebbiolo 100%,Polenta con capriolo,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,8k,30,botte grande,big oak,"Veste di un limpido rosso rubino. Riconoscimenti scuri e austeri, con qualche lampo più dolce: rabarbaro, china, scorza d'arancia candita, cenere, confettura di frutti rossi, prugna disidratata, grafite ed eucalipto. | tannini sono ancora grintosi e predominanti; buona la freschezza, così come la persistenza. Vinificato in cemento, riposa in botti di Slavonia da 26 ettolitri ",,Italy,,,
2,0001484,,,,,,,,,,,,2020,2014,Basarin – Riserva,Barbaresco Basarin Riserva,DOCG,Barbaresco,Punset,Piemonte,3,30-34,Nebbiolo 100%,Tortelli di piccione con I finferli,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,10k,30,botte grande,big oak,"| L'Jminoso rosso granato. Inizialmente chiuso e austero, emerge alla distanza Profuma di lamponi e fragoline macerati, caramella alla mora, bergamotto, incenso, pepe bianco e cardamomo. Il tannino è già levigato e sostiene l'ottima sapidità e una struttura possente. Invita a una beva copiosa. Fermenta in cemento, riposa per 30 mesi in botte grande e per altri 30 in bottiglia ",,Italy,,,
2,0001484,,,,,,,,,,,,2021,2015,Basarin – Riserva,Barbaresco Basarin Riserva,DOCG,Barbaresco,Punset,Piemonte,3,30-34,Nebbiolo 100%,Agnello alla senape,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,10k,12,botte,oak,"Bell'abito rosso granato. Sfaccettato  e mai banale, dopo un po' di ritrosia propone tabacco e spezie orientali, liquirizia, violetta, erbe aromatiche, lamponi macerati, caramella alla mora, mentolo, funghi e grafite. Il sorso è lungo e appagante: la struttura è ben contenuta dalla freschezza e da una grande sapidità. I| tannino è ancora grintoso e ruggente. Matura per 36 mesi in botti grandi. ",,Italy,,,
2,0001484,,,,,,,,,,,,2022,2016,Basarin – Riserva,Barbaresco Basarin Riserva,DOCG,Barbaresco,Punset,Piemonte,5,30-34,Nebbiolo 100%,Cosciotto di agnello alla menta,92,,92,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,10k,12,botte,oak,"Classico rosso granato. Naso fresco e integro in cui emergono frutta croccante, viola e peonia, humus e aghi di pino, sbuffi bal- samici, spezie esotiche e pungenti, pietra e grafite. L'assaggio lo vede ricco, succoso, appagante; il tannino è presente ma di squisita eleganza. Grande persistenza e tanto sapore.",,Italy,,,
1,0001484-1,4.67,26,0.82,40,26,0.82,31,,0.00,,3.3,,,Basarin – Riserva,Barbaresco Basarin Riserva,DOCG,Barbaresco,Punset,Piemonte,3★-5★,30-34,Nebbiolo 100%,Spezzatino di capriolo – Braciola di maiale alla senape – Polenta con capriolo – Tortelli di piccione con I finferli – Agnello alla senape – Cosciotto di agnello alla menta,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,6k-10k,12-30 mesi in botte,botte,oak,,,Italy,,,
2,0001485,,,,,,,,,,,,2017,2009,San Cristoforo – Riserva,Barbaresco San Cristoforo Riserva Campo Quadro,DOCG,Barbaresco,Punset,Piemonte,3,40-44,Nebbiolo 100%,Fegato alla salvia,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,5k,36,botte piccola/botte media,small oak/medium oak,"Rosso granato quasi trasparente Note tostate e soprattutto speziate emergono lentamente in un bicchiere quasi arcigno, che si lascia attendere e reclama pazienza: fiori secchi, confettura, una pennellata vegetale. In bocca vibra di freschezza e tannino. Matura per 36 mesi in barrique e tonneau, e per altri 36 in bottiglia ",,Italy,,,
2,0001485,,,,,,,,,,,,2018,2010,San Cristoforo – Riserva,Barbaresco San Cristoforo Riserva Campo Quadro,DOCG,Barbaresco,Punset,Piemonte,4,35-39,Nebbiolo 100%,Beccacce al ginepro,89,,89,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,4k,36,botte piccola/botte media,small oak/medium oak,"Il rosso granato è ancora compatto. Profilo olfattivo inizialmente scuro, quasi cupo, con richiami di china, rabarbaro e corteccia. Se gli si lascia tempo, regala sensazioni decisamente più suadenti, con confettura di more e amarena, un sorprendente richiamo di lavanda, legno di sandalo, sottobosco, eucalipto. Elegante anche alla beva, già equilibrato e godibile grazie al tannino presente ma ben amalgamato. Struttura e persistenza, per un Barbaresco che matura per 3 anni tra barrique e tonneau e affina per lo stesso lungo tempo in bottiglia. ",,Italy,,,
2,0001485,,,,,,,,,,,,2019,2011,San Cristoforo – Riserva,Barbaresco San Cristoforo Riserva Campo Quadro,DOCG,Barbaresco,Punset,Piemonte,3,35-39,Nebbiolo 100%,Costolette di maiale alle mele,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,4k,33,botte piccola/botte media,small oak/medium oak,"Il rosso granato è limpido e paradigmatico. Naso moderno e fresco: esordio vegetale di aghi di pino, clorofilla e resina, e prosieguo più canonico, fatto di frutti di bosco, caramella alla mora, sciroppo di lampone, petali di rosa,  pepe e chiodi di garofano. Colpisce per freschezza e tannino ancora vivo, a dispetto degli anni. Ottima la persistenza e appagante nel sapore. Fermenta senza l'utilizzo di lieviti selezionati e matura per 33 mesi in barrique e tonneau di rovere francese. ",,Italy,,,
2,0001485,,,,,,,,,,,,2020,2012,San Cristoforo – Riserva,Barbaresco San Cristoforo Riserva Campo Quadro,DOCG,Barbaresco,Punset,Piemonte,4,40-44,Nebbiolo 100%,Vitello brasato su crema di castagne,90,,90,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,4k,36,botte piccola/botte media,small oak/medium oak,"L'abito è ancora rosso rubino ma sfodera già numerosi lampi granato. Il naso  è serio, quasi arcigno, ma se lo si sa aspettare dopo un esordio salmastro regala spezie, incenso, legni antichi, tocchi cosmetici, aghi di pino, frutti rossi macerati, humus e funghi. Ampio, sfaccettato, poliedrico, divertente e appagante. L'assaggio lo vede saporito, con trama tannica di grande eleganza, persistente. Ottimo già adesso, in crescita per almeno altri 10 anni. Da vigne di quarantacinque anni, fermenta in vasche di cemento e matura per 36 mesi in barrique e tonneau ",,Italy,,,
2,0001485,,,,,,,,,,,,2021,2013,San Cristoforo – Riserva,Barbaresco San Cristoforo Riserva Campo Quadro,DOCG,Barbaresco,Punset,Piemonte,4,40-44,Nebbiolo 100%,nd,90,,90,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,4k,42,botte piccola/botte media,small oak/medium oak,,,Italy,,,
2,0001485,,,,,,,,,,,,2022,2014,San Cristoforo – Riserva,Barbaresco San Cristoforo Riserva Campo Quadro,DOCG,Barbaresco,Punset,Piemonte,5,40-44,Nebbiolo 100%,Filetto in salsa al Barbaresco,91,,91,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,4k,36,botte piccola/botte media,small oak/medium oak,"Il rosso granato è limpidissimo e  tenue. Il naso colpisce sin dall'inizio per intensità e si esprime su clorofilla e selce, tra ricami di violetta e peonia La frutta è tanta; le spezie, con sbuffi di incenso e legni antichi, conferiscono austera eleganza. All'assaggio non  è da meno, con un equilibrio da manuale, dove struttura e morbidezza si sposano perfettamente alla sapidità e ai tannini levigati; grande persistenza. Fermentazione in cemento senza lieviti selezionati, poi 36 mesi di maturazione in barrique e tonneau e altri 36 di affinamento in bottiglia. ",,Italy,,,
1,0001485-1,6.66,37,0.89,44,37,0.89,33,,0.00,,3.8,,,San Cristoforo – Riserva,Barbaresco San Cristoforo Riserva Campo Quadro,DOCG,Barbaresco,Punset,Piemonte,3★-5★,40-44,Nebbiolo 100%,Fegato alla salvia – Beccacce al ginepro – Costolette di maiale alle mele – Vitello brasato su crema di castagne – Filetto in salsa al Barbaresco,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,4k-5k,12-30 mesi in botte,botte piccola/botte media,small oak/medium oak,,,Italy,,,
2,0001488,,,,,,,,,,,,2017,2012,,Barbaresco 42,DOCG,Barbaresco,Rattalino,Piemonte,3,20-24,Nebbiolo 100%,Zuppa di cavolo nero,85,,85,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,4k,24,botte,oak,"| Rosso granato con ricordi rubino. Inizialmente timido, rimanda a toni scuri di legno e spezie, inframmezzati da  | cenni minerali e balsamici. Con il tempo salgono i richiami alla viola, alla rosa, ai piccoli frutti di bosco macerati. Il sorso è ricco e ben sorretto da un tannino magistralmente dosato. Riposa per 2  | anni in botti da 20 ettolitri. ",,Italy,,,
2,0001488,,,,,,,,,,,,2018,2014,,Barbaresco 42,DOCG,Barbaresco,Rattalino,Piemonte,3,20-24,Nebbiolo 100%,nd,85,,85,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,4k,24,botte,oak,,,Italy,,,
2,0001488,,,,,,,,,,,,2019,2015,,Barbaresco 42,DOCG,Barbaresco,Rattalino,Piemonte,3,25-29,Nebbiolo 100%,Quaglie in foglie di vite,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,5k,24,botte,oak,"lLa veste è di un classico rosso granato. Apertura precisa e intensa su evidenze balsamiche e di humus, avvertibili già a calice fermo, fresche e confortanti. Arrivano in successione spezie e frutta, impreziosite da tocchi minerali e da un epilogo delicatamente floreale. La beva si rivela appagante, già verso l'equilibrio, sostenuta da un'ottima freschezza e da un tannino da manuale. Riposa per 24 mesi in botti da 2500 litri. ",,Italy,,,
2,0001488,,,,,,,,,,,,2020,2016,,Barbaresco 42,DOCG,Barbaresco,Rattalino,Piemonte,3,20-24,Nebbiolo 100%,Spezzatino di cinghiale ,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,5k,24,botte,oak,"| Abito rosso granato. Esordisce con richiami di frutta macerata, cipria, humus, aghi di pino, eucalipto, fieno, iris e violetta, con incedere sicuro e appagante. In bocca mantiene eleganza e coerenza, contraddistinto da tannino preciso e saporito, bella persistenza e struttura imponente, ben sorretta da una sapidità tutta territoriale. Fermenta in acciaio e matura per 2 anni in botti grandi da 20 ettolitri ",,Italy,,,
2,0001488,,,,,,,,,,,,2021,2017,,Barbaresco 42,DOCG,Barbaresco,Rattalino,Piemonte,2,20-24,Nebbiolo 100%,nd,84,,84,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,3k,24,botte,oak,,,Italy,,,
2,0001488,,,,,,,,,,,,2022,2018,,Barbaresco 42,DOCG,Barbaresco,Rattalino,Piemonte,3,30-34,Nebbiolo 100%,nd,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,3k,24,botte,oak,,,Italy,,,
1,0001488-1,1.81,10,0.32,16,10,0.32,12,,0.00,,2.8,,,,Barbaresco 42,DOCG,Barbaresco,Rattalino,Piemonte,2★-3★,30-34,Nebbiolo 100%,Zuppa di cavolo nero – Quaglie in foglie di vite – Spezzatino di cinghiale ,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,3k-5k,24,botte,oak,,,Italy,,,
2,0001490,,,,,,,,,,,,,2012,,Barbaresco 43,DOCG,Barbaresco,Rattalino,Piemonte,3,20-24,Nebbiolo 100%,Polenta con capriolo,85,,85,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,3k,12+24,botte media+grande,medium oak+big oak,"| Invitante rosso granato. L’impianto olfattivo colpisce per freschezza e precisione, nonostante siano ancora parzialmente da smaltire i ricordi del passaggio in legno. Piacciono i richiami  | al sottobosco e le ventate minerali. Beva precisa e appagante, grazie a freschezza e soprattutto sapidità, e a un tannino governato con mano ferma e sicura. Tra  | botte grande e tonneau per 2 anni ",,Italy,,,
2,0001490,,,,,,,,,,,,,2013,,Barbaresco 43,DOCG,Barbaresco,Rattalino,Piemonte,3,20-24,Nebbiolo 100%,Cosciotto di agnello arrosto alla menta,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,3k,12+24,botte media+grande,medium oak+big oak,"Rosso rubino con lampi granato. Serio e aristocratico, presenta un alternarsi di spezie, frutta rossa in confettura, note tostate e torrefatte, cenni di sottobosco, freschezze di erbe aromatiche. Colpisce per struttura e persistenza, mentre  la freschezza e la sapidità regalano bevibilità e gusto e i tannini sono eleganti seppur ancora vigorosi. Riposa per un anno in botte grande e per lo stesso tempo in tonneau. ",,Italy,,,
2,0001487,,,,,,,,,,,,,2014,Currà,Barbaresco Currà 82,DOCG,Barbaresco,Rattalino,Piemonte,3,25-29,Nebbiolo 100%,Filetto di manzo al timo e crescione,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,2k,30,botte,oak,"Indossa ancora un giovanile  rosso rubino. Naso classico, quasi paradigmatico: sottobosco, incenso, legni nobili, lamponi e ribes macerati,  un sottile richiamo etereo. All'assaggio esordisce subito sapido e gustoso, con trama tannica imponente, freschezza e lunga persistenza. Matura per 24 mesi ir botte grande e per 6 in tonneau. ",,Italy,,,
2,0001487,,,,,,,,,,,,,2015,Currà,Barbaresco Currà 82,DOCG,Barbaresco,Rattalino,Piemonte,3,30-34,Nebbiolo 100%,nd,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,3k,24,botte,oak,,,Italy,,,
1,0001487-1,0.68,4,0.12,6,4,0.12,4,,0.00,,3.0,,,Currà,Barbaresco Currà 82,DOCG,Barbaresco,Rattalino,Piemonte,3★,30-34,Nebbiolo 100%,Filetto di manzo al timo e crescione,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,2k-3k,24-30 mesi in botte,botte,oak,,,Italy,,,
2,0001486,,,,,,,,,,,,,2017,Meruzzano,Barbaresco Meruzzano 43,DOCG,Barbaresco,Rattalino,Piemonte,3,25-29,Nebbiolo 100%,Bra duro,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,2k,24,botte grande,big oak,"Cl!assico rosso granato per questo cru di Treiso. Esordisce regalando pungenze speziate e soffi balsamici, con la frutta macerata in evidenza  e un costante sottofondo etereo. Saporito e ben definito in tutte le sue componenti, nonostante la struttura si rivela piacevolmente beverino, grazie a una gustosa sapidità e a un tannino smussato. Per 2 anni in botti da 65 ettolitri e per un altro anno in tonneau ",,Italy,,,
2,0001486,,,,,,,,,,,,,2018,Meruzzano,Barbaresco Meruzzano 43,DOCG,Barbaresco,Rattalino,Piemonte,3,30-34,Nebbiolo 100%,nd,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,3k,24,botte grande,big oak,,,Italy,,,
1,0001486-1,0.68,4,0.12,6,4,0.12,4,,0.00,,3.0,,,Meruzzano,Barbaresco Meruzzano 43,DOCG,Barbaresco,Rattalino,Piemonte,3★,30-34,Nebbiolo 100%,Bra duro,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,2k-3k,24,botte grande,big oak,,,Italy,,,
2,0001489,,,,,,,,,,,,,2010,,Barbaresco Riserva 45,DOCG,Barbaresco,Rattalino,Piemonte,3,30-34,Nebbiolo 100%,Piccione alla senese,85,,85,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,1k,36,botte grande,big oak,"Classico rosso granato. Naso profondo, in cui gli iniziali sentori di china e tabacco anticipano una lunga progressione, mettendo in evidenza confettura di frutti rossi, spezie, soffi balsamici e refoli minerali. La buona struttura è supportata da freschezza  e sapidità, mentre il gustoso tannino morde ancora. Aspettiamolo altri 5 anni Matura per 30 mesi in botti da 20 ettolitri e per altri 6 in tonneau. ",,Italy,,,
2,0001489,,,,,,,,,,,,,2011,,Barbaresco Riserva 45,DOCG,Barbaresco,Rattalino,Piemonte,3,30-34,Nebbiolo 100%,Risotto finferli e castagne,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,1k,36,botte grande,big oak,"Classico rosso granato. Naso profondo, in cui gli iniziali sentori di china e tabacco anticipano una lunga progressione, mettendo in evidenza confettura di frutti rossi, spezie, soffi balsamici e refoli minerali. La buona struttura è supportata da freschezza  e sapidità, mentre il gustoso tannino morde ancora. Aspettiamolo altri 5 anni Matura per 30 mesi in botti da 20 ettolitri e per altri 6 in tonneau. ",,Italy,,,
2,0001489,,,,,,,,,,,,,2013,,Barbaresco Riserva 45,DOCG,Barbaresco,Rattalino,Piemonte,3,40-44,Nebbiolo 100%,Agnello alla senape,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,13.5,1k,36,botte grande,big oak,"Rosso granato. Profilo olfattivo intrigante: caramella al lampone e  al ribes, fragoline macerate, mora di gelso, pepe, anice stellato, geranio, violetta, refoli mentolati e di sottobosco. Notevole la progressione, chiusa da  un tocco di incenso. Al palato tannini grintosi ma misurati sostengono e danno energia a un sorso ricco e ordinato, che chiude lungo e appagante Matura per 3 anni in legno grande di Slavonia e tonneau. ",,Italy,,,
2,0001489,,,,,,,,,,,,,2014,,Barbaresco Riserva 45,DOCG,Barbaresco,Rattalino,Piemonte,2,35-39,Nebbiolo 100%,nd,84,,84,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,13.5,1k,36,botte grande,big oak,,,Italy,,,
1,0001489-1,1.13,6,0.17,8,6,0.17,6,,0.00,,2.8,,,,Barbaresco Riserva 45,DOCG,Barbaresco,Rattalino,Piemonte,2★-3★,35-39,Nebbiolo 100%,Piccione alla senese – Risotto finferli e castagne – Agnello alla senape,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,13.5,1k,36,botte grande,big oak,,,Italy,,,
2,0001490,,,,,,,,,,,,,2014,Ronchi,Barbaresco Ronchi 43,DOCG,Barbaresco,Rattalino,Piemonte,3,30-34,Nebbiolo 100%,nd,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,2k,12+24,botte media+grande,medium oak+big oak,,,Italy,,,
2,0001490,,,,,,,,,,,,,2015,Ronchi,Barbaresco Ronchi 43,DOCG,Barbaresco,Rattalino,Piemonte,3,25-29,Nebbiolo 100%,Pollo alla crema,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,2k,12+24,botte media+grande,medium oak+big oak,"Rosso granato intenso. È scuro di  spezie e tabacco da pipa, prugna  secca, confettura di mora e fichi,;  tocchi vegetali, floreali e di muschio  alleggeriscono il profilo olfattivo. Il sorso  è coerente e preciso, con freschezza e  tannino ancora in evidenza. Sicuramente  da aspettare e custodire in cantina.  Riposa per 24 mesi in botte grande e per | 12 in tonneau ",,Italy,,,
1,0001490-1,0.79,4,0.16,8,4,0.16,6,,0.00,,2.7,,,Ronchi,Barbaresco Ronchi 43,DOCG,Barbaresco,Rattalino,Piemonte,3★,25-29,Nebbiolo 100%,nd – Piccione alla senese – Risotto finferli e castagne – Agnello alla senape – Pollo alla crema,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,1k-3k,12+24,botte media+grande,medium oak+big oak,,,Italy,,,
2,0001491,,,,,,,,,,,,2017,2013,Canova,Barbaresco Canova,DOCG,Barbaresco,Ressia,Piemonte,3,30-34,Nebbiolo 100%,nd,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,7k,6+30,acciaio+botte,steel+oak,"| Granato luminoso. All'olfatto regala sfumature di viola e rosa, con intriganti sentori di frutta rossa matura: lampone, marasca e mora. Delicata ma insistente la nota balsamica e mentolata. ll sorso è suadente ed equilibrato, grazie ai tannini già ben arrotondati. Un vino incredibilmente vibrante e di ottima lunghezza. Matura per 30 mesi in legni  | di varie essenze di capacità medio- grande. Controfiletto in crosta. ",,Italy,,,
